fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos
14/04/2020;Valladolid;VA;10-19;127;130;5.148.787.805;5.566.974.991;257
14/04/2020;Ávila;AV;20-29;97;131;135.816.298;1.985.450.136;228
14/04/2020;León;LE;20-29;175;272;9.489.723.985;1.577.543.208;447
14/04/2020;Segovia;SE;20-29;119;153;1.542.849.734;2.125.885.786;272
14/04/2020;Ávila;AV;30-39;169;252;2.034.918.724;3.081.061.254;421
14/04/2020;León;LE;30-39;321;542;1.314.980.951;2.208.189.041;863
14/04/2020;Soria;SO;30-39;89;140;1.681.783.825;2.828.282.828;229
14/04/2020;Segovia;SE;40-49;340;439;2.988.485.541;3.811.094.713;779
14/04/2020;Soria;SO;40-49;160;225;2.363.716.945;3.620.273.532;385
14/04/2020;Castilla y León;CyL;40-49;3279;4729;1.825.937.331;266.511.122;8008
14/04/2020;Palencia;PA;50-59;206;283;1.621.791.844;2.325.581.395;489
14/04/2020;Salamanca;SA;50-59;611;931;2.458.554.643;3.679.114.799;1542
14/04/2020;Segovia;SE;50-59;407;552;3.481.906.066;47.796.346;959
14/04/2020;Valladolid;VA;50-59;570;804;1.443.878.714;1.991.725.915;1374
14/04/2020;Burgos;BU;70-79;251;228;1.543.190.901;1.326.970.085;479
14/04/2020;León;LE;70-79;384;323;1.838.376.101;1.303.733.602;707
14/04/2020;Soria;SO;70-79;87;66;21.609.538;1.626.416.954;153
14/04/2020;Castilla y León;CyL;70-79;1970;1837;1.805.021.074;1.498.148.722;3807
14/04/2020;Salamanca;SA;80->80;419;586;3.370.605.744;2.935.577.597;1005
14/04/2020;Zamora;ZA;80->80;80;105;102.223.358;8.469.107.921;185
14/04/2020;Castilla y León;CyL;80->80;2520;3943;3.086.419.753;2.908.074.461;6463
15/04/2020;Ávila;AV;0-9;89;72;1.530.524.506;1.348.567.147;161
15/04/2020;Soria;SO;0-9;34;24;1.007.705.987;7.416.563.659;58
15/04/2020;León;LE;10-19;98;107;5.744.094.719;6.579.351.903;205
15/04/2020;Zamora;ZA;10-19;31;35;5.352.209.945;623.663.578;66
15/04/2020;Castilla y León;CyL;10-19;685;665;6.695.010.507;6.836.078.044;1350
15/04/2020;Ávila;AV;20-29;103;131;1.442.173.061;1.985.450.136;234
15/04/2020;Burgos;BU;20-29;224;314;1.398.601.399;2.094.869.571;538
15/04/2020;Valladolid;VA;20-29;278;381;1.157.465.234;1.621.138.626;659
15/04/2020;Burgos;BU;30-39;411;546;1.971.317.569;2.730.409.561;957
15/04/2020;León;LE;30-39;336;569;1.376.428.659;2.318.191.078;905
15/04/2020;Palencia;PA;30-39;150;191;1.623.903.865;2.215.777.262;341
15/04/2020;Segovia;SE;30-39;198;257;2.226.720.648;2.922.779.484;455
15/04/2020;Valladolid;VA;30-39;476;699;1.520.669.606;2.237.014.753;1175
15/04/2020;Zamora;ZA;30-39;67;109;7.819.794.585;1.386.592.037;176
15/04/2020;Castilla y León;CyL;30-39;2301;3395;1.704.507.574;2.556.591.412;5696
15/04/2020;Ávila;AV;40-49;267;377;2.443.488.606;3.520.074.697;644
15/04/2020;Palencia;PA;40-49;215;280;1.894.440.039;2.539.912.917;495
15/04/2020;Valladolid;VA;40-49;679;993;1.512.889.641;2.266.657.536;1672
15/04/2020;Ávila;AV;50-59;247;383;2.073.365.231;3.305.143.252;630
15/04/2020;Soria;SO;50-59;187;284;2.561.994.794;4.435.420.896;471
15/04/2020;Valladolid;VA;50-59;591;850;1.497.074.246;2.105.680.382;1441
15/04/2020;Castilla y León;CyL;50-59;3467;5023;1.887.717.044;2.756.951.381;8490
15/04/2020;León;LE;60-69;482;572;1.592.388.252;1.902.860.945;1054
15/04/2020;Salamanca;SA;60-69;513;573;2.557.455.506;2.804.149.946;1086
15/04/2020;Segovia;SE;60-69;351;381;3.993.174.061;4.683.466.503;732
15/04/2020;Soria;SO;60-69;146;170;2.686.786.897;3.463.027.093;316
15/04/2020;Zamora;ZA;60-69;95;94;819.460.019;8.768.656.716;189
15/04/2020;Burgos;BU;70-79;289;248;1.776.821.396;144.337.097;537
15/04/2020;León;LE;70-79;427;365;2.044.235.925;1.473.259.334;792
15/04/2020;Salamanca;SA;70-79;342;352;2.281.977.714;2.006.498.318;694
15/04/2020;Palencia;PA;80->80;139;275;2.785.013.023;3.036.325.494;414
15/04/2020;Salamanca;SA;80->80;493;707;3.965.891.722;3.541.729.286;1200
16/04/2020;Ávila;AV;0-9;90;74;154.772.141;1.386.027.346;164
16/04/2020;Burgos;BU;0-9;160;122;1.122.491.932;907.063.197;282
16/04/2020;Palencia;PA;0-9;37;19;6.602.426.838;3.637.756.079;56
16/04/2020;Salamanca;SA;0-9;200;222;1.787.469.836;2.091.380.122;422
16/04/2020;Zamora;ZA;0-9;121;115;2.474.943.751;2.563.530.985;236
16/04/2020;Soria;SO;10-19;24;26;6.059.075.991;701.754.386;50
16/04/2020;León;LE;20-29;188;287;1.019.467.491;1.664.540.077;475
16/04/2020;Palencia;PA;20-29;96;109;1.398.397.669;1.667.431.544;205
16/04/2020;Segovia;SE;20-29;120;165;1.555.814.858;2.292.621.926;285
16/04/2020;Zamora;ZA;20-29;34;51;5.117.399.157;8.344.240.838;85
16/04/2020;Ávila;AV;30-39;184;263;2.215.532.812;3.215.552.023;447
16/04/2020;Burgos;BU;30-39;416;550;1.995.299.535;2.750.412.562;966
16/04/2020;Zamora;ZA;30-39;68;111;7.936.507.937;1.412.034.092;179
16/04/2020;Castilla y León;CyL;30-39;2338;3447;1.731.915.997;2.595.749.808;5785
16/04/2020;León;LE;40-49;535;851;1.672.711.356;2.600.378.904;1386
16/04/2020;Segovia;SE;40-49;348;455;3.058.802.848;3.949.995.659;803
16/04/2020;Zamora;ZA;40-49;104;155;9.442.527.692;1.428.966.535;259
16/04/2020;Castilla y León;CyL;40-49;3443;4992;1.917.262.041;2.813.329.501;8435
16/04/2020;Palencia;PA;50-59;208;297;1.637.537.396;2.440.627.825;505
16/04/2020;Soria;SO;50-59;188;286;2.575.695.301;4.466.656.255;474
16/04/2020;Burgos;BU;60-69;394;443;1.690.189.181;2.042.039.274;837
16/04/2020;León;LE;60-69;486;582;1.605.603.092;1.936.127.745;1068
16/04/2020;Segovia;SE;60-69;357;385;4.061.433.447;4.732.636.755;742
16/04/2020;Soria;SO;60-69;149;172;2.741.994.847;3.503.768.588;321
16/04/2020;Ávila;AV;70-79;187;199;2.639.751.553;2.617.043.661;386
16/04/2020;Burgos;BU;70-79;293;252;1.801.414.079;1.466.651.147;545
16/04/2020;León;LE;70-79;428;369;2.049.023.363;1.489.404.642;797
16/04/2020;Soria;SO;70-79;114;85;2.831.594.635;2.094.627.896;199
16/04/2020;Valladolid;VA;70-79;410;416;171.097.108;1.516.808.867;826
16/04/2020;Zamora;ZA;70-79;68;61;7.715.874.277;6.167.846.309;129
16/04/2020;Castilla y León;CyL;70-79;2250;2059;2.061.572.292;1.679.198.813;4309
16/04/2020;León;LE;80->80;512;818;2.960.735.558;276.528.853;1330
16/04/2020;Palencia;PA;80->80;143;285;2.865.157.283;314.673.733;428
16/04/2020;Segovia;SE;80->80;413;546;8.605.959.575;6.822.441.584;959
16/04/2020;Valladolid;VA;80->80;492;1025;3.588.621.444;4.401.597.458;1517
16/04/2020;Castilla y León;CyL;80->80;3093;4956;3.788.212.816;3.655.190.725;8049
17/04/2020;Ávila;AV;0-9;90;74;154.772.141;1.386.027.346;164
17/04/2020;León;LE;0-9;181;170;1.254.331.254;1.266.766.021;351
17/04/2020;Soria;SO;0-9;39;26;1.155.898.044;803.461.063;65
17/04/2020;Valladolid;VA;0-9;255;226;1.207.557.892;1.127.688.239;481
17/04/2020;Zamora;ZA;0-9;126;120;2.577.214.154;2.674.988.854;246
17/04/2020;Castilla y León;CyL;0-9;1173;1049;1.354.440.903;1.288.254.654;2222
17/04/2020;León;LE;10-19;99;107;580.270.793;6.579.351.903;206
17/04/2020;Soria;SO;10-19;24;27;6.059.075.991;7.287.449.393;51
17/04/2020;Castilla y León;CyL;10-19;704;702;6.880.711.528;7.216.431.259;1406
17/04/2020;Burgos;BU;20-29;234;325;1.461.038.961;2.168.256.722;559
17/04/2020;Salamanca;SA;20-29;229;360;1.404.907.975;2.079.002.079;589
17/04/2020;Zamora;ZA;20-29;35;52;5.267.910.897;8.507.853.403;87
17/04/2020;Burgos;BU;30-39;422;567;2.024.077.893;2.835.425.314;989
17/04/2020;Valladolid;VA;30-39;493;733;1.574.979.235;2.345.825.199;1226
17/04/2020;León;LE;40-49;545;876;1.703.976.988;2.676.770.763;1421
17/04/2020;Palencia;PA;40-49;224;290;197.374.218;2.630.624.093;514
17/04/2020;Salamanca;SA;40-49;533;802;233.977.173;34.060.987;1335
17/04/2020;Segovia;SE;40-49;353;461;3.102.751.165;4.002.083.514;814
17/04/2020;Valladolid;VA;40-49;705;1049;1.570.820.615;2.394.485.151;1754
17/04/2020;Zamora;ZA;40-49;109;171;989.649.537;1.576.472.757;280
17/04/2020;León;LE;50-59;561;828;1.605.609.616;2.323.297.511;1389
17/04/2020;Salamanca;SA;50-59;646;989;2.599.388.379;3.908.318.514;1635
17/04/2020;Segovia;SE;50-59;434;592;3.712.892.463;5.125.984.934;1026
17/04/2020;Soria;SO;50-59;190;291;2.603.096.315;4.544.744.651;481
17/04/2020;Zamora;ZA;50-59;114;172;8.857.120.659;1.380.085.052;286
17/04/2020;Ávila;AV;60-69;247;281;2.447.725.696;3.110.127.283;528
17/04/2020;Palencia;PA;60-69;171;191;146.642.655;1.764.923.304;362
17/04/2020;Valladolid;VA;60-69;464;590;1.489.375.361;1.753.655.927;1054
17/04/2020;Zamora;ZA;60-69;108;103;9.315.966.532;9.608.208.955;211
17/04/2020;Castilla y León;CyL;60-69;2925;3383;1.919.770.021;2.263.587.884;6308
17/04/2020;Ávila;AV;70-79;192;201;2.710.333.145;2.643.345.608;393
17/04/2020;Palencia;PA;70-79;119;111;1.599.247.413;140.952.381;230
17/04/2020;Salamanca;SA;70-79;357;365;2.382.064.456;2.080.601.949;722
17/04/2020;Segovia;SE;70-79;282;213;497.091.486;3.399.840.383;495
17/04/2020;Ávila;AV;80->80;297;431;5.011.812.352;477.880.031;728
17/04/2020;Burgos;BU;80->80;409;675;3.710.760.298;3.629.812.863;1084
17/04/2020;Soria;SO;80->80;258;403;7.068.493.151;7.088.830.255;661
17/04/2020;Valladolid;VA;80->80;493;1032;359.591.539;4.431.657.148;1525
17/04/2020;Zamora;ZA;80->80;106;143;1.354.459.494;1.153.411.841;249
18/04/2020;Ávila;AV;0-9;89;75;1.530.524.506;1.404.757.445;164
18/04/2020;Palencia;PA;0-9;40;20;7.137.758.744;3.829.216.925;60
18/04/2020;Segovia;SE;0-9;82;68;1.382.333.109;1.210.395.158;150
18/04/2020;Soria;SO;0-9;40;26;1.185.536.455;803.461.063;66
18/04/2020;Zamora;ZA;0-9;126;120;2.577.214.154;2.674.988.854;246
18/04/2020;León;LE;10-19;99;107;580.270.793;6.579.351.903;206
18/04/2020;Segovia;SE;10-19;48;42;6.615.214.994;6.095.791.001;90
18/04/2020;Castilla y León;CyL;10-19;707;704;6.910.032.742;7.236.990.892;1411
18/04/2020;Ávila;AV;20-29;109;139;1.526.183.142;2.106.699;248
18/04/2020;Palencia;PA;20-29;98;112;1.427.530.954;1.713.324.155;210
18/04/2020;Valladolid;VA;20-29;282;402;117.411.941;1.710.492.724;684
18/04/2020;Burgos;BU;30-39;423;573;2.028.874.287;2.865.429.814;996
18/04/2020;Salamanca;SA;30-39;410;650;2.260.323.061;349.424.793;1060
18/04/2020;Segovia;SE;30-39;204;267;2.294.197.031;3.036.506.312;471
18/04/2020;Valladolid;VA;30-39;496;733;1.584.563.287;2.345.825.199;1229
18/04/2020;Ávila;AV;40-49;271;400;2.480.095.177;3.734.827.264;671
18/04/2020;León;LE;40-49;545;878;1.703.976.988;2.682.882.112;1423
18/04/2020;Valladolid;VA;40-49;701;1056;1.561.908.157;2.410.463.603;1757
18/04/2020;Zamora;ZA;40-49;108;172;9.805.701.834;1.585.691.896;280
18/04/2020;Castilla y León;CyL;40-49;3512;5152;1.955.685.242;2.903.500.318;8664
18/04/2020;Burgos;BU;50-59;548;769;1.962.891.325;2.878.963.723;1317
18/04/2020;León;LE;50-59;562;827;1.608.471.666;2.320.491.596;1389
18/04/2020;Palencia;PA;50-59;212;303;1.669.028.499;2.489.933.437;515
18/04/2020;Valladolid;VA;50-59;604;886;1.530.004.813;219.486.214;1490
18/04/2020;Ávila;AV;60-69;249;282;2.467.545.337;3.121.195.351;531
18/04/2020;Burgos;BU;60-69;401;453;1.720.217.923;2.088.134.968;854
18/04/2020;Palencia;PA;60-69;171;194;146.642.655;1.792.644.613;365
18/04/2020;Castilla y León;CyL;60-69;2941;3395;1.930.271.327;2.271.617.164;6336
18/04/2020;Ávila;AV;70-79;194;203;2.738.565.782;2.669.647.554;397
18/04/2020;León;LE;70-79;442;381;2.116.047.491;1.537.840.565;823
18/04/2020;Salamanca;SA;70-79;358;370;2.388.736.905;2.109.103.346;728
18/04/2020;Segovia;SE;70-79;285;216;5.023.796.933;3.447.725.459;501
18/04/2020;Palencia;PA;80->80;144;287;2.885.193.348;3.168.819.697;431
18/04/2020;Salamanca;SA;80->80;513;766;4.126.779.825;3.837.290.853;1279
18/04/2020;Segovia;SE;80->80;435;600;9.064.388.414;7.497.188.554;1035
18/04/2020;Soria;SO;80->80;262;410;7.178.082.192;7.211.961.302;672
18/04/2020;Valladolid;VA;80->80;495;1036;3.610.503.282;4.448.834.113;1531
19/04/2020;Ávila;AV;0-9;89;75;1.530.524.506;1.404.757.445;164
19/04/2020;León;LE;0-9;181;171;1.254.331.254;1.274.217.586;352
19/04/2020;Segovia;SE;0-9;82;67;1.382.333.109;119.259.523;149
19/04/2020;Valladolid;VA;0-9;255;231;1.207.557.892;1.152.637.094;486
19/04/2020;Segovia;SE;10-19;48;43;6.615.214.994;6.240.928.882;91
19/04/2020;Valladolid;VA;10-19;144;150;5.837.995.622;6.423.432.682;294
19/04/2020;León;LE;20-29;193;293;1.046.580.988;1.699.338.824;486
19/04/2020;Palencia;PA;20-29;98;113;1.427.530.954;1.728.621.692;211
19/04/2020;Salamanca;SA;20-29;230;363;1.411.042.945;2.096.327.096;593
19/04/2020;Soria;SO;20-29;58;86;131.728.367;2.092.966.659;144
19/04/2020;Zamora;ZA;20-29;35;52;5.267.910.897;8.507.853.403;87
19/04/2020;Castilla y León;CyL;20-29;1368;1949;1.272.061.148;1.881.237.814;3317
19/04/2020;Soria;SO;30-39;95;159;1.795.162.509;3.212.121.212;254
19/04/2020;Valladolid;VA;30-39;501;735;1.600.536.707;2.352.225.814;1236
19/04/2020;Zamora;ZA;30-39;71;116;8.286.647.993;1.475.639.232;187
19/04/2020;Salamanca;SA;40-49;537;816;2.357.330.992;3.465.556.782;1353
19/04/2020;Soria;SO;40-49;171;248;2.526.222.485;3.990.345.937;419
19/04/2020;Burgos;BU;50-59;550;777;1.970.055.162;2.908.913.931;1327
19/04/2020;Salamanca;SA;50-59;650;998;2.615.483.663;3.943.884.608;1648
19/04/2020;Segovia;SE;50-59;443;607;3.789.887.929;5.255.866.309;1050
19/04/2020;Castilla y León;CyL;50-59;3588;5275;1.953.599.294;2.895.265.486;8863
19/04/2020;Palencia;PA;60-69;174;196;1.492.153.332;1.811.125.485;370
19/04/2020;Salamanca;SA;60-69;535;600;2.667.131.961;2.936.282.666;1135
19/04/2020;Valladolid;VA;60-69;470;597;1.508.634.525;1.774.462.014;1067
19/04/2020;Zamora;ZA;60-69;109;104;9.402.225.481;9.701.492.537;213
19/04/2020;León;LE;70-79;445;383;2.130.409.805;1.545.913.219;828
19/04/2020;Zamora;ZA;70-79;70;67;7.942.811.755;6.774.519.717;137
19/04/2020;Burgos;BU;80->80;417;701;3.783.342.406;3.769.627.877;1118
19/04/2020;Palencia;PA;80->80;148;292;2.965.337.608;3.224.025.616;440
19/04/2020;Segovia;SE;80->80;440;621;9.168.576.787;7.759.590.154;1061
19/04/2020;Valladolid;VA;80->80;497;1039;3.625.091.174;4.461.716.838;1536
19/04/2020;Zamora;ZA;80->80;108;144;1.380.015.334;1.161.477.658;252
20/04/2020;Burgos;BU;0-9;164;125;115.055.423;9.293.680.297;289
20/04/2020;León;LE;0-9;183;173;1.268.191.268;1.289.120.715;356
20/04/2020;Valladolid;VA;0-9;263;235;1.245.442.061;1.172.596.178;498
20/04/2020;Zamora;ZA;0-9;129;123;2.638.576.396;2.741.863.576;252
20/04/2020;Salamanca;SA;10-19;130;124;9.190.526.688;9.031.318.281;254
20/04/2020;Segovia;SE;10-19;47;43;6.477.398.015;6.240.928.882;90
20/04/2020;Zamora;ZA;10-19;33;39;5.697.513.812;6.949.394.155;72
20/04/2020;Castilla y León;CyL;10-19;727;729;7.105.507.501;7.493.986.307;1456
20/04/2020;Palencia;PA;20-29;101;115;1.471.230.881;1.759.216.766;216
20/04/2020;Salamanca;SA;20-29;236;365;1.447.852.761;2.107.877.108;601
20/04/2020;Soria;SO;20-29;58;87;131.728.367;211.730.348;145
20/04/2020;Valladolid;VA;20-29;293;408;1.219.918.395;1.736.022.466;701
20/04/2020;Palencia;PA;30-39;162;205;1.753.816.174;2.378.190.255;367
20/04/2020;Segovia;SE;30-39;205;275;2.305.443.095;3.127.487.774;480
20/04/2020;Soria;SO;30-39;101;162;1.908.541.194;3.272.727.273;263
20/04/2020;Zamora;ZA;30-39;72;117;8.403.361.345;148.836.026;189
20/04/2020;Segovia;SE;40-49;360;473;3.164.278.808;4.106.259.224;833
20/04/2020;León;LE;50-59;572;840;1.637.092.158;235.696.849;1412
20/04/2020;Castilla y León;CyL;50-59;3646;5383;1.985.179.216;295.454.296;9029
20/04/2020;Ávila;AV;60-69;256;284;2.536.914.082;3.143.331.489;540
20/04/2020;Castilla y León;CyL;60-69;3005;3463;1.972.276.552;2.317.116.418;6468
20/04/2020;Segovia;SE;70-79;287;221;5.059.051.648;3.527.533.919;508
20/04/2020;Soria;SO;70-79;122;97;303.030.303;2.390.340.069;219
20/04/2020;Zamora;ZA;70-79;75;71;8.510.155.452;7.178.968.655;146
20/04/2020;Burgos;BU;80->80;425;713;3.855.924.515;3.834.157.883;1138
20/04/2020;León;LE;80->80;545;925;3.151.564.217;3.127.007.201;1470
20/04/2020;Valladolid;VA;80->80;505;1046;3.683.442.743;4.491.776.528;1551
20/04/2020;Castilla y León;CyL;80->80;3331;5578;4.079.708.015;4.113.933.386;8909
21/04/2020;Burgos;BU;0-9;167;128;1.171.600.954;9.516.728.625;295
21/04/2020;Palencia;PA;0-9;40;20;7.137.758.744;3.829.216.925;60
21/04/2020;Burgos;BU;10-19;125;130;7.727.019.843;8.494.511.239;255
21/04/2020;Salamanca;SA;10-19;130;127;9.190.526.688;9.249.817.917;257
21/04/2020;Valladolid;VA;10-19;153;163;6.202.870.348;6.980.130.182;316
21/04/2020;Castilla y León;CyL;10-19;738;742;7.213.018.619;7.627.623.923;1480
21/04/2020;Ávila;AV;20-29;108;148;1.512.181.462;2.243.103.971;256
21/04/2020;Salamanca;SA;20-29;239;369;1.466.257.669;2.130.977.131;608
21/04/2020;Castilla y León;CyL;20-29;1414;2017;1.314.835.134;1.946.873.612;3431
21/04/2020;León;LE;30-39;361;614;1.478.841.506;2.501.527.806;975
21/04/2020;Palencia;PA;30-39;164;210;1.775.468.226;2.436.194.896;374
21/04/2020;Soria;SO;30-39;103;165;1.946.334.089;3.333.333.333;268
21/04/2020;Valladolid;VA;30-39;518;762;1.654.846.336;2.438.634.109;1280
21/04/2020;Burgos;BU;40-49;628;860;2.203.663.415;3.179.885.376;1488
21/04/2020;León;LE;40-49;561;905;1.754.002.001;2.765.385.321;1466
21/04/2020;Palencia;PA;40-49;233;308;2.053.044.321;2.793.904.209;541
21/04/2020;Segovia;SE;40-49;367;478;3.225.806.452;414.966.577;845
21/04/2020;Valladolid;VA;40-49;739;1091;1.646.576.502;2.490.355.863;1830
21/04/2020;Ávila;AV;50-59;271;416;2.274.825.821;3.589.920.608;687
21/04/2020;Salamanca;SA;50-59;672;1013;2.704.007.726;4.003.161.431;1685
21/04/2020;Zamora;ZA;50-59;120;186;9.323.284.904;1.492.417.556;306
21/04/2020;Ávila;AV;60-69;257;285;2.546.823.902;3.154.399.557;542
21/04/2020;Burgos;BU;60-69;414;467;1.775.985.586;2.152.668.941;881
21/04/2020;Segovia;SE;60-69;374;399;425.483.504;4.904.732.637;773
21/04/2020;Ávila;AV;70-79;201;214;2.837.380.011;2.814.308.259;415
21/04/2020;Burgos;BU;70-79;314;277;1.930.525.669;1.612.152.252;591
21/04/2020;León;LE;70-79;455;387;2.178.284.182;1.562.058.527;842
21/04/2020;Palencia;PA;70-79;127;125;1.706.759.844;1.587.301.587;252
21/04/2020;Salamanca;SA;70-79;374;384;2.495.496.097;2.188.907.256;758
21/04/2020;Segovia;SE;70-79;289;228;5.094.306.363;3.639.265.762;517
21/04/2020;Valladolid;VA;70-79;424;435;1.769.394.483;1.586.086.196;859
21/04/2020;Castilla y León;CyL;70-79;2384;2224;2.184.350.376;1.813.763.069;4608
21/04/2020;Salamanca;SA;80->80;558;848;4.488.778.055;4.248.071.336;1406
21/04/2020;Valladolid;VA;80->80;515;1056;3.756.382.203;4.534.718.942;1571
21/04/2020;Zamora;ZA;80->80;112;152;1.431.127.013;1.226.004.194;264
22/04/2020;Ávila;AV;0-9;98;80;1.685.296.647;1.498.407.942;178
22/04/2020;Burgos;BU;0-9;169;129;1.185.632.103;9.591.078.067;298
22/04/2020;Segovia;SE;0-9;84;69;141.604.855;1.228.195.087;153
22/04/2020;Valladolid;VA;0-9;285;246;1.349.623.526;1.227.483.659;531
22/04/2020;Castilla y León;CyL;0-9;1250;1104;1.443.351.346;1.355.798.988;2354
22/04/2020;Salamanca;SA;10-19;132;128;9.331.919.406;9.322.651.129;260
22/04/2020;Castilla y León;CyL;10-19;764;760;7.467.135.806;7.812.660.622;1524
22/04/2020;Palencia;PA;20-29;102;117;1.485.797.524;178.981.184;219
22/04/2020;Salamanca;SA;20-29;241;376;1.478.527.607;2.171.402.171;617
22/04/2020;Soria;SO;20-29;59;93;1.339.995.458;226.332.441;152
22/04/2020;Castilla y León;CyL;20-29;1436;2053;1.335.292.258;1.981.621.976;3489
22/04/2020;Salamanca;SA;30-39;425;687;2.343.017.807;3.693.151.274;1112
22/04/2020;Soria;SO;30-39;103;168;1.946.334.089;3.393.939.394;271
22/04/2020;Zamora;ZA;30-39;76;127;8.870.214.753;1.615.570.538;203
22/04/2020;Burgos;BU;40-49;634;871;2.224.717.524;3.220.558.329;1505
22/04/2020;León;LE;40-49;572;923;1.788.394.197;282.038.746;1495
22/04/2020;Segovia;SE;40-49;366;482;3.217.016.788;4.184.391.006;848
22/04/2020;Zamora;ZA;40-49;120;195;1.089.522.426;1.797.732.092;315
22/04/2020;Burgos;BU;50-59;574;818;2.056.021.205;3.062.408.745;1392
22/04/2020;Segovia;SE;50-59;453;652;3.875.438.446;5.645.510.434;1105
22/04/2020;Valladolid;VA;50-59;632;952;1.600.932.188;2.358.362.028;1584
22/04/2020;Ávila;AV;60-69;258;287;2.556.733.723;3.176.535.695;545
22/04/2020;León;LE;60-69;509;630;1.681.588.424;2.095.808.383;1139
22/04/2020;Palencia;PA;60-69;185;194;1.586.484.864;1.792.644.613;379
22/04/2020;Salamanca;SA;60-69;549;626;2.736.926.068;3.063.521.582;1175
22/04/2020;Valladolid;VA;60-69;494;627;1.585.671.182;1.863.630.959;1121
22/04/2020;Ávila;AV;70-79;206;216;2.907.961.604;2.840.610.205;422
22/04/2020;Segovia;SE;70-79;291;231;5.129.561.079;3.687.150.838;522
22/04/2020;Soria;SO;70-79;126;104;3.129.657.228;2.562.838.837;230
22/04/2020;Valladolid;VA;70-79;430;433;1.794.433.084;1.578.793.845;863
22/04/2020;Castilla y León;CyL;70-79;2410;2255;2.208.172.989;1.839.044.838;4665
22/04/2020;Ávila;AV;80->80;318;485;5.366.182.923;5.377.536.312;803
22/04/2020;León;LE;80->80;561;1028;3.244.087.203;3.475.203.678;1589
22/04/2020;Palencia;PA;80->80;159;319;3.185.734.322;3.522.137.573;478
22/04/2020;Segovia;SE;80->80;466;693;9.710.356.324;865.925.278;1159
23/04/2020;Valladolid;VA;0-9;285;246;1.349.623.526;1.227.483.659;531
23/04/2020;Ávila;AV;10-19;72;58;1.032.258.065;891.896.048;130
23/04/2020;León;LE;10-19;105;115;6.154.387.199;7.071.266.064;220
23/04/2020;Salamanca;SA;10-19;133;129;9.402.615.765;9.395.484.341;262
23/04/2020;Zamora;ZA;10-19;36;41;6.215.469.613;7.305.773.343;77
23/04/2020;Burgos;BU;20-29;252;343;1.573.426.573;2.288.344.786;595
23/04/2020;Segovia;SE;20-29;131;185;169.843.122;2.570.515.493;316
23/04/2020;Zamora;ZA;20-29;42;60;6.321.493.076;9.816.753.927;102
23/04/2020;Burgos;BU;30-39;451;600;2.163.173.294;3.000.450.068;1051
23/04/2020;Zamora;ZA;30-39;77;129;8.986.928.105;1.641.012.594;206
23/04/2020;Burgos;BU;40-49;634;876;2.224.717.524;3.239.046.034;1510
23/04/2020;León;LE;40-49;571;925;1.785.267.634;2.826.498.808;1496
23/04/2020;Valladolid;VA;40-49;749;1111;1.668.857.646;2.536.008.583;1860
23/04/2020;Zamora;ZA;40-49;121;197;109.860.178;181.617.037;318
23/04/2020;Salamanca;SA;50-59;678;1030;2.728.150.652;407.034.183;1708
23/04/2020;Segovia;SE;50-59;455;654;389.254.855;566.282.795;1109
23/04/2020;Zamora;ZA;50-59;126;192;9.789.449.149;1.540.560.058;318
23/04/2020;Ávila;AV;60-69;259;291;2.566.643.544;3.220.807.969;550
23/04/2020;León;LE;60-69;510;634;1.684.892.134;2.109.115.103;1144
23/04/2020;Salamanca;SA;60-69;557;630;2.776.808.415;3.083.096.799;1187
23/04/2020;Soria;SO;70-79;128;105;3.179.334.327;2.587.481.518;233
23/04/2020;Valladolid;VA;70-79;430;435;1.794.433.084;1.586.086.196;865
23/04/2020;Palencia;PA;80->80;161;322;3.225.806.452;3.555.261.124;483
23/04/2020;Segovia;SE;80->80;468;695;9.752.031.673;8.684.243.409;1163
23/04/2020;Soria;SO;80->80;306;553;8.383.561.644;9.727.352.682;859
24/04/2020;León;LE;0-9;188;176;1.302.841.303;131.147.541;364
24/04/2020;Salamanca;SA;0-9;213;238;1.903.655.376;2.242.110.221;451
24/04/2020;Segovia;SE;0-9;84;70;141.604.855;1.245.995.016;154
24/04/2020;Soria;SO;0-9;41;29;1.215.174.867;8.961.681.088;70
