año;mes;valor;sigla;provincia;CCAA;Pacientes desplazados;mes_numero;mes_ano
2020;Mayo;variación altas respecto a mes anterior;BU;Burgos;EXTREMADURA;-3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;CATALUÑA;34;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;LA RIOJA;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;ASTURIAS;-12;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;BALEARES;6;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;CEUTA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;CANTABRIA;11;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;PAIS VASCO;12;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;LE;León;NAVARRA;4;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;MURCIA;1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;PA;Palencia;CANTABRIA;13;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;CANARIAS;-5;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;MELILLA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;ANDALUCIA;21;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;CEUTA;-1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;MURCIA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;C. VALENCIANA;17;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SA;Salamanca;NAVARRA;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;MELILLA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;MADRID;109;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;LA RIOJA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;ASTURIAS;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;BALEARES;1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;CEUTA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;GALICIA;1;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SE;Segovia;CASTILLA-LA MANCHA;8;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;CATALUÑA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;CANTABRIA;7;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;SO;Soria;NAVARRA;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;CANARIAS;2;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;ANDALUCIA;12;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;GALICIA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;CANTABRIA;3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;EXTREMADURA;4;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;VA;Valladolid;NAVARRA;-5;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;CANARIAS;-3;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;ANDALUCIA;8;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;LA RIOJA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;ASTURIAS;12;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;BALEARES;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;CEUTA;0;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;CANTABRIA;7;05;2020-05
2020;Mayo;variación altas respecto a mes anterior;ZA;Zamora;C. VALENCIANA;-1;05;2020-05
2020;Enero;activos;AV;Ávila;MELILLA;1;01;2020-01
2020;Enero;activos;AV;Ávila;BALEARES;17;01;2020-01
2020;Enero;activos;AV;Ávila;GALICIA;44;01;2020-01
2020;Enero;activos;AV;Ávila;CANTABRIA;19;01;2020-01
2020;Enero;activos;AV;Ávila;PAIS VASCO;99;01;2020-01
2020;Enero;activos;AV;Ávila;ARAGON;22;01;2020-01
2020;Enero;activos;AV;Ávila;NAVARRA;15;01;2020-01
2020;Enero;activos;BU;Burgos;MURCIA;40;01;2020-01
2020;Enero;activos;BU;Burgos;CANTABRIA;163;01;2020-01
2020;Enero;activos;BU;Burgos;EXTREMADURA;73;01;2020-01
2020;Enero;activos;BU;Burgos;NAVARRA;86;01;2020-01
2020;Enero;activos;LE;León;CATALUÑA;520;01;2020-01
2020;Enero;activos;LE;León;MADRID;1083;01;2020-01
2020;Enero;activos;LE;León;EXTREMADURA;58;01;2020-01
2020;Enero;activos;PA;Palencia;CANARIAS;30;01;2020-01
2020;Enero;activos;PA;Palencia;LA RIOJA;14;01;2020-01
2020;Enero;activos;PA;Palencia;BALEARES;37;01;2020-01
2020;Enero;activos;PA;Palencia;CEUTA;1;01;2020-01
2020;Enero;activos;PA;Palencia;C. VALENCIANA;51;01;2020-01
2020;Enero;activos;PA;Palencia;PAIS VASCO;536;01;2020-01
2020;Enero;activos;PA;Palencia;ARAGON;20;01;2020-01
2020;Enero;activos;SA;Salamanca;CANARIAS;89;01;2020-01
2020;Enero;activos;SA;Salamanca;CATALUÑA;240;01;2020-01
2020;Enero;activos;SA;Salamanca;LA RIOJA;48;01;2020-01
2020;Enero;activos;SA;Salamanca;ASTURIAS;129;01;2020-01
2020;Enero;activos;SA;Salamanca;MURCIA;35;01;2020-01
2020;Enero;activos;SA;Salamanca;CASTILLA-LA MANCHA;102;01;2020-01
2020;Enero;activos;SA;Salamanca;PAIS VASCO;469;01;2020-01
2020;Enero;activos;SE;Segovia;ASTURIAS;21;01;2020-01
2020;Enero;activos;SE;Segovia;CEUTA;2;01;2020-01
2020;Enero;activos;SE;Segovia;MURCIA;9;01;2020-01
2020;Enero;activos;SE;Segovia;GALICIA;37;01;2020-01
2020;Enero;activos;SE;Segovia;C. VALENCIANA;60;01;2020-01
2020;Enero;activos;SE;Segovia;NAVARRA;9;01;2020-01
2020;Enero;activos;SO;Soria;ASTURIAS;18;01;2020-01
2020;Enero;activos;SO;Soria;MURCIA;12;01;2020-01
2020;Enero;activos;SO;Soria;CANTABRIA;25;01;2020-01
2020;Enero;activos;SO;Soria;C. VALENCIANA;50;01;2020-01
2020;Enero;activos;SO;Soria;PAIS VASCO;108;01;2020-01
2020;Enero;activos;VA;Valladolid;CEUTA;1;01;2020-01
2020;Enero;activos;VA;Valladolid;PAIS VASCO;220;01;2020-01
2020;Enero;activos;VA;Valladolid;ARAGON;41;01;2020-01
2020;Enero;activos;ZA;Zamora;MELILLA;1;01;2020-01
2020;Enero;activos;ZA;Zamora;MADRID;839;01;2020-01
2020;Enero;activos;ZA;Zamora;ASTURIAS;160;01;2020-01
2020;Enero;activos;ZA;Zamora;MURCIA;11;01;2020-01
2020;Enero;activos;ZA;Zamora;GALICIA;85;01;2020-01
2020;Enero;activos;ZA;Zamora;CASTILLA-LA MANCHA;49;01;2020-01
2020;Enero;activos;ZA;Zamora;CANTABRIA;29;01;2020-01
2020;Febrero;activos;AV;Ávila;CANARIAS;20;02;2020-02
2020;Febrero;activos;AV;Ávila;MADRID;2620;02;2020-02
2020;Febrero;activos;AV;Ávila;ANDALUCIA;83;02;2020-02
2020;Febrero;activos;AV;Ávila;MURCIA;8;02;2020-02
2020;Febrero;activos;AV;Ávila;C. VALENCIANA;70;02;2020-02
2020;Febrero;activos;BU;Burgos;MELILLA;2;02;2020-02
2020;Febrero;activos;BU;Burgos;ANDALUCIA;151;02;2020-02
2020;Febrero;activos;BU;Burgos;BALEARES;36;02;2020-02
2020;Febrero;activos;BU;Burgos;EXTREMADURA;64;02;2020-02
2020;Febrero;activos;LE;León;CANARIAS;74;02;2020-02
2020;Febrero;activos;LE;León;MELILLA;2;02;2020-02
2020;Febrero;activos;LE;León;ASTURIAS;811;02;2020-02
2020;Febrero;activos;LE;León;GALICIA;440;02;2020-02
2020;Febrero;activos;LE;León;PAIS VASCO;362;02;2020-02
2020;Febrero;activos;PA;Palencia;MELILLA;1;02;2020-02
2020;Febrero;activos;SA;Salamanca;LA RIOJA;40;02;2020-02
2020;Febrero;activos;SA;Salamanca;CEUTA;5;02;2020-02
2020;Febrero;activos;SA;Salamanca;CASTILLA-LA MANCHA;109;02;2020-02
2020;Febrero;activos;SE;Segovia;CANARIAS;18;02;2020-02
2020;Febrero;activos;SE;Segovia;ASTURIAS;19;02;2020-02
2020;Febrero;activos;SE;Segovia;BALEARES;16;02;2020-02
2020;Febrero;activos;SE;Segovia;GALICIA;42;02;2020-02
2020;Febrero;activos;SE;Segovia;CANTABRIA;11;02;2020-02
2020;Febrero;activos;SE;Segovia;ARAGON;8;02;2020-02
2020;Febrero;activos;SE;Segovia;NAVARRA;9;02;2020-02
2020;Febrero;activos;SO;Soria;MELILLA;0;02;2020-02
2020;Febrero;activos;SO;Soria;MADRID;318;02;2020-02
2020;Febrero;activos;SO;Soria;ANDALUCIA;65;02;2020-02
2020;Febrero;activos;SO;Soria;LA RIOJA;58;02;2020-02
2020;Febrero;activos;SO;Soria;BALEARES;14;02;2020-02
2020;Febrero;activos;SO;Soria;CEUTA;0;02;2020-02
2020;Febrero;activos;SO;Soria;EXTREMADURA;20;02;2020-02
2020;Febrero;activos;VA;Valladolid;MELILLA;1;02;2020-02
2020;Febrero;activos;VA;Valladolid;LA RIOJA;21;02;2020-02
2020;Febrero;activos;VA;Valladolid;ASTURIAS;86;02;2020-02
2020;Febrero;activos;VA;Valladolid;MURCIA;31;02;2020-02
2020;Febrero;activos;VA;Valladolid;CASTILLA-LA MANCHA;67;02;2020-02
2020;Febrero;activos;VA;Valladolid;ARAGON;34;02;2020-02
2020;Febrero;activos;VA;Valladolid;NAVARRA;15;02;2020-02
2020;Febrero;activos;ZA;Zamora;CANARIAS;20;02;2020-02
2020;Febrero;activos;ZA;Zamora;MELILLA;0;02;2020-02
2020;Febrero;activos;ZA;Zamora;CATALUÑA;171;02;2020-02
2020;Febrero;activos;ZA;Zamora;ASTURIAS;107;02;2020-02
2020;Febrero;activos;ZA;Zamora;CEUTA;0;02;2020-02
2020;Febrero;activos;ZA;Zamora;PAIS VASCO;361;02;2020-02
2020;Febrero;activos;ZA;Zamora;ARAGON;15;02;2020-02
2020;Febrero;activos;ZA;Zamora;EXTREMADURA;38;02;2020-02
2020;Marzo;activos;AV;Ávila;CATALUÑA;61;03;2020-03
2020;Marzo;activos;AV;Ávila;MADRID;3216;03;2020-03
2020;Marzo;activos;AV;Ávila;ARAGON;13;03;2020-03
2020;Marzo;activos;AV;Ávila;EXTREMADURA;90;03;2020-03
2020;Marzo;activos;BU;Burgos;CATALUÑA;160;03;2020-03
2020;Marzo;activos;BU;Burgos;BALEARES;29;03;2020-03
2020;Marzo;activos;BU;Burgos;CANTABRIA;149;03;2020-03
2020;Marzo;activos;BU;Burgos;C. VALENCIANA;112;03;2020-03
2020;Marzo;activos;BU;Burgos;PAIS VASCO;1503;03;2020-03
2020;Marzo;activos;BU;Burgos;EXTREMADURA;66;03;2020-03
2020;Marzo;activos;LE;León;CANARIAS;66;03;2020-03
2020;Marzo;activos;LE;León;LA RIOJA;42;03;2020-03
2020;Marzo;activos;LE;León;NAVARRA;48;03;2020-03
2020;Marzo;activos;PA;Palencia;MELILLA;2;03;2020-03
2020;Marzo;activos;PA;Palencia;LA RIOJA;12;03;2020-03
2020;Marzo;activos;PA;Palencia;ASTURIAS;83;03;2020-03
2020;Marzo;activos;PA;Palencia;CEUTA;0;03;2020-03
2020;Marzo;activos;PA;Palencia;ARAGON;9;03;2020-03
2020;Marzo;activos;SA;Salamanca;CATALUÑA;168;03;2020-03
2020;Marzo;activos;SA;Salamanca;ANDALUCIA;140;03;2020-03
2020;Marzo;activos;SA;Salamanca;MURCIA;45;03;2020-03
2020;Marzo;activos;SA;Salamanca;CASTILLA-LA MANCHA;96;03;2020-03
2020;Marzo;activos;SA;Salamanca;ARAGON;27;03;2020-03
2020;Marzo;activos;SE;Segovia;CATALUÑA;44;03;2020-03
2020;Marzo;activos;SE;Segovia;ASTURIAS;20;03;2020-03
2020;Marzo;activos;SE;Segovia;BALEARES;13;03;2020-03
2020;Marzo;activos;SE;Segovia;CANTABRIA;11;03;2020-03
2020;Marzo;activos;SO;Soria;CANARIAS;15;03;2020-03
2020;Marzo;activos;SO;Soria;MELILLA;0;03;2020-03
2020;Marzo;activos;SO;Soria;CATALUÑA;163;03;2020-03
2020;Marzo;activos;SO;Soria;MADRID;398;03;2020-03
2020;Marzo;activos;SO;Soria;LA RIOJA;59;03;2020-03
2020;Marzo;activos;SO;Soria;BALEARES;18;03;2020-03
2020;Marzo;activos;SO;Soria;GALICIA;17;03;2020-03
2020;Marzo;activos;SO;Soria;CASTILLA-LA MANCHA;41;03;2020-03
2020;Marzo;activos;SO;Soria;PAIS VASCO;75;03;2020-03
2020;Marzo;activos;SO;Soria;EXTREMADURA;20;03;2020-03
2020;Marzo;activos;SO;Soria;NAVARRA;43;03;2020-03
2020;Marzo;activos;VA;Valladolid;CANARIAS;39;03;2020-03
2020;Marzo;activos;VA;Valladolid;ANDALUCIA;95;03;2020-03
2020;Marzo;activos;VA;Valladolid;ASTURIAS;77;03;2020-03
2020;Marzo;activos;VA;Valladolid;CEUTA;0;03;2020-03
2020;Marzo;activos;VA;Valladolid;MURCIA;31;03;2020-03
2020;Marzo;activos;VA;Valladolid;GALICIA;72;03;2020-03
2020;Marzo;activos;VA;Valladolid;CASTILLA-LA MANCHA;59;03;2020-03
2020;Marzo;activos;VA;Valladolid;NAVARRA;18;03;2020-03
2020;Marzo;activos;ZA;Zamora;MADRID;679;03;2020-03
2020;Marzo;activos;ZA;Zamora;EXTREMADURA;37;03;2020-03
2020;Abril;activos;AV;Ávila;MURCIA;9;04;2020-04
2020;Abril;activos;AV;Ávila;GALICIA;24;04;2020-04
2020;Abril;activos;AV;Ávila;CANTABRIA;6;04;2020-04
2020;Abril;activos;AV;Ávila;PAIS VASCO;58;04;2020-04
2020;Abril;activos;AV;Ávila;EXTREMADURA;87;04;2020-04
2020;Abril;activos;BU;Burgos;CATALUÑA;127;04;2020-04
2020;Abril;activos;BU;Burgos;MADRID;576;04;2020-04
2020;Abril;activos;BU;Burgos;LA RIOJA;79;04;2020-04
2020;Abril;activos;BU;Burgos;ASTURIAS;50;04;2020-04
2020;Abril;activos;BU;Burgos;CEUTA;1;04;2020-04
2020;Abril;activos;BU;Burgos;MURCIA;21;04;2020-04
2020;Abril;activos;BU;Burgos;CASTILLA-LA MANCHA;35;04;2020-04
2020;Abril;activos;BU;Burgos;C. VALENCIANA;82;04;2020-04
2020;Abril;activos;BU;Burgos;PAIS VASCO;1485;04;2020-04
2020;Abril;activos;BU;Burgos;ARAGON;39;04;2020-04
2020;Abril;activos;BU;Burgos;EXTREMADURA;55;04;2020-04
2020;Abril;activos;LE;León;MADRID;750;04;2020-04
2020;Abril;activos;LE;León;GALICIA;325;04;2020-04
2020;Abril;activos;LE;León;C. VALENCIANA;110;04;2020-04
2020;Abril;activos;LE;León;PAIS VASCO;310;04;2020-04
2020;Abril;activos;LE;León;NAVARRA;39;04;2020-04
2020;Abril;activos;PA;Palencia;CATALUÑA;51;04;2020-04
2020;Abril;activos;PA;Palencia;BALEARES;14;04;2020-04
2020;Abril;activos;PA;Palencia;MURCIA;9;04;2020-04
2020;Abril;activos;PA;Palencia;CASTILLA-LA MANCHA;25;04;2020-04
2020;Abril;activos;PA;Palencia;C. VALENCIANA;31;04;2020-04
2020;Abril;activos;PA;Palencia;ARAGON;10;04;2020-04
2020;Abril;activos;PA;Palencia;EXTREMADURA;26;04;2020-04
2020;Abril;activos;SA;Salamanca;CATALUÑA;150;04;2020-04
2020;Abril;activos;SA;Salamanca;MADRID;759;04;2020-04
2020;Abril;activos;SA;Salamanca;ASTURIAS;83;04;2020-04
2020;Abril;activos;SA;Salamanca;BALEARES;45;04;2020-04
2020;Abril;activos;SA;Salamanca;MURCIA;26;04;2020-04
2020;Abril;activos;SA;Salamanca;NAVARRA;48;04;2020-04
2020;Abril;activos;SE;Segovia;LA RIOJA;12;04;2020-04
2020;Abril;activos;SE;Segovia;ASTURIAS;20;04;2020-04
2020;Abril;activos;SE;Segovia;C. VALENCIANA;25;04;2020-04
2020;Abril;activos;SO;Soria;MELILLA;0;04;2020-04
2020;Abril;activos;SO;Soria;ASTURIAS;12;04;2020-04
2020;Abril;activos;SO;Soria;BALEARES;18;04;2020-04
2020;Abril;activos;SO;Soria;CASTILLA-LA MANCHA;33;04;2020-04
2020;Abril;activos;SO;Soria;CANTABRIA;10;04;2020-04
2020;Abril;activos;VA;Valladolid;MELILLA;0;04;2020-04
2020;Abril;activos;VA;Valladolid;MADRID;423;04;2020-04
2020;Abril;activos;VA;Valladolid;CANTABRIA;47;04;2020-04
2020;Abril;activos;VA;Valladolid;C. VALENCIANA;61;04;2020-04
2020;Abril;activos;VA;Valladolid;ARAGON;25;04;2020-04
2020;Abril;activos;ZA;Zamora;MADRID;672;04;2020-04
2020;Abril;activos;ZA;Zamora;CEUTA;0;04;2020-04
2020;Abril;activos;ZA;Zamora;C. VALENCIANA;51;04;2020-04
2020;Mayo;activos;AV;Ávila;CANARIAS;15;05;2020-05
2020;Mayo;activos;AV;Ávila;CATALUÑA;39;05;2020-05
2020;Mayo;activos;AV;Ávila;MADRID;3463;05;2020-05
2020;Mayo;activos;AV;Ávila;ASTURIAS;21;05;2020-05
2020;Mayo;activos;AV;Ávila;CEUTA;0;05;2020-05
2020;Mayo;activos;AV;Ávila;MURCIA;6;05;2020-05
2020;Mayo;activos;AV;Ávila;GALICIA;24;05;2020-05
2020;Mayo;activos;AV;Ávila;CANTABRIA;5;05;2020-05
2020;Mayo;activos;AV;Ávila;C. VALENCIANA;35;05;2020-05
2020;Mayo;activos;BU;Burgos;MADRID;595;05;2020-05
2020;Mayo;activos;BU;Burgos;ANDALUCIA;110;05;2020-05
2020;Mayo;activos;BU;Burgos;CEUTA;1;05;2020-05
2020;Mayo;activos;BU;Burgos;MURCIA;15;05;2020-05
2020;Mayo;activos;BU;Burgos;GALICIA;49;05;2020-05
2020;Mayo;activos;BU;Burgos;CANTABRIA;136;05;2020-05
2020;Mayo;activos;BU;Burgos;C. VALENCIANA;55;05;2020-05
2020;Mayo;activos;LE;León;MADRID;769;05;2020-05
2020;Mayo;activos;LE;León;LA RIOJA;22;05;2020-05
2020;Mayo;activos;LE;León;ASTURIAS;654;05;2020-05
2020;Mayo;activos;PA;Palencia;CANARIAS;5;05;2020-05
2020;Mayo;activos;PA;Palencia;ANDALUCIA;45;05;2020-05
2020;Mayo;activos;PA;Palencia;LA RIOJA;10;05;2020-05
2020;Mayo;activos;PA;Palencia;GALICIA;22;05;2020-05
2020;Mayo;activos;PA;Palencia;CASTILLA-LA MANCHA;14;05;2020-05
2020;Mayo;activos;PA;Palencia;EXTREMADURA;19;05;2020-05
2020;Mayo;activos;SA;Salamanca;CATALUÑA;143;05;2020-05
2020;Mayo;activos;SA;Salamanca;MADRID;814;05;2020-05
2020;Mayo;activos;SA;Salamanca;BALEARES;43;05;2020-05
2020;Mayo;activos;SA;Salamanca;GALICIA;73;05;2020-05
2020;Mayo;activos;SA;Salamanca;PAIS VASCO;339;05;2020-05
2020;Mayo;activos;SE;Segovia;MELILLA;0;05;2020-05
2020;Mayo;activos;SE;Segovia;CATALUÑA;32;05;2020-05
2020;Mayo;activos;SE;Segovia;BALEARES;6;05;2020-05
2020;Mayo;activos;SE;Segovia;CANTABRIA;6;05;2020-05
2020;Mayo;activos;SE;Segovia;EXTREMADURA;15;05;2020-05
2020;Mayo;activos;SE;Segovia;NAVARRA;9;05;2020-05
2020;Mayo;activos;SO;Soria;MELILLA;0;05;2020-05
2020;Mayo;activos;SO;Soria;ANDALUCIA;31;05;2020-05
2020;Mayo;activos;SO;Soria;CEUTA;0;05;2020-05
2020;Mayo;activos;SO;Soria;CANTABRIA;13;05;2020-05
2020;Mayo;activos;SO;Soria;C. VALENCIANA;29;05;2020-05
2020;Mayo;activos;VA;Valladolid;MADRID;425;05;2020-05
2020;Mayo;activos;VA;Valladolid;ANDALUCIA;80;05;2020-05
2020;Mayo;activos;VA;Valladolid;CEUTA;0;05;2020-05
2020;Mayo;activos;VA;Valladolid;MURCIA;7;05;2020-05
2020;Mayo;activos;VA;Valladolid;CASTILLA-LA MANCHA;34;05;2020-05
2020;Mayo;activos;VA;Valladolid;ARAGON;18;05;2020-05
2020;Mayo;activos;ZA;Zamora;ANDALUCIA;41;05;2020-05
2020;Mayo;activos;ZA;Zamora;LA RIOJA;6;05;2020-05
2020;Mayo;activos;ZA;Zamora;MURCIA;7;05;2020-05
2020;Mayo;activos;ZA;Zamora;CASTILLA-LA MANCHA;26;05;2020-05
2020;Mayo;activos;ZA;Zamora;CANTABRIA;28;05;2020-05
2020;Mayo;activos;ZA;Zamora;C. VALENCIANA;44;05;2020-05
2020;Mayo;activos;ZA;Zamora;PAIS VASCO;394;05;2020-05
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;MELILLA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;ANDALUCIA;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;BALEARES;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;MURCIA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;CANTABRIA;-6;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;C. VALENCIANA;-9;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;AV;Ávila;ARAGON;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;MELILLA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;LA RIOJA;-11;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;ASTURIAS;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;GALICIA;-2;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;CASTILLA-LA MANCHA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;C. VALENCIANA;-18;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;ARAGON;-18;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;BU;Burgos;NAVARRA;-20;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;CANARIAS;-8;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;CATALUÑA;-40;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;ANDALUCIA;-6;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;CASTILLA-LA MANCHA;-16;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;LE;León;EXTREMADURA;-2;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;ANDALUCIA;-7;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;CEUTA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;CASTILLA-LA MANCHA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;C. VALENCIANA;3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;PA;Palencia;EXTREMADURA;-3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;CANARIAS;-10;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;MURCIA;2;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;CANTABRIA;-7;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SA;Salamanca;ARAGON;-11;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;CANARIAS;-7;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;CATALUÑA;5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;MADRID;356;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;BALEARES;-3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SE;Segovia;PAIS VASCO;-8;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;CANARIAS;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;BALEARES;4;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;MURCIA;3;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;SO;Soria;NAVARRA;-5;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;VA;Valladolid;CEUTA;0;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;CANARIAS;-4;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;LA RIOJA;-1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;MURCIA;1;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;CASTILLA-LA MANCHA;-4;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;C. VALENCIANA;8;03;2020-03
2020;Marzo;variación activos respecto a mes anterior;ZA;Zamora;PAIS VASCO;25;03;2020-03
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;CANARIAS;-3;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;MADRID;139;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;MURCIA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;GALICIA;-7;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;CASTILLA-LA MANCHA;-16;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;PAIS VASCO;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;ARAGON;-2;04;2020-04
2020;Abril;variación activos respecto a mes anterior;AV;Ávila;NAVARRA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;CANARIAS;-8;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;MELILLA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;ANDALUCIA;-43;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;LA RIOJA;-17;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;CEUTA;1;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;MURCIA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;EXTREMADURA;-11;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;CANARIAS;-15;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;MADRID;-18;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;ANDALUCIA;-37;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;ASTURIAS;-28;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;CASTILLA-LA MANCHA;-13;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;C. VALENCIANA;-20;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;MELILLA;-1;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;ASTURIAS;-15;04;2020-04
