fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos
2020-05-06;Zamora;ZA;60-69;154;156;13.2838782;14.55223881;310
2020-05-06;Ávila;AV;70-79;221;234;31.19706381;30.77327722;455
2020-05-06;Burgos;BU;70-79;347;315;21.33415309;18.33313933;662
2020-05-06;León;LE;70-79;501;427;23.98506319;17.23511604;928
2020-05-06;Salamanca;SA;70-79;407;443;27.15686929;25.25223736;850
2020-05-06;Soria;SO;70-79;143;118;35.51912568;29.07836373;261
2020-05-06;Valladolid;VA;70-79;461;470;19.2379919;17.13702326;931
2020-05-06;León;LE;>80;651;1170;37.64529;39.5524154;1821
2020-05-06;Segovia;SE;>80;516;796;107.5224005;99.46270149;1312
2020-05-06;Valladolid;VA;>80;554;1138;40.40846098;48.86846739;1692
2020-05-06;Castilla y León;CyL;>80;3893;6808;47.68028611;50.21093312;10701
2020-05-07;Ávila;AV;0-9;104;85;17.88478074;15.92058438;189
2020-05-07;Burgos;BU;0-9;184;139;12.90865722;10.33457249;323
2020-05-07;Palencia;PA;0-9;52;25;9.279086367;4.786521156;77
2020-05-07;Valladolid;VA;0-9;340;291;16.10077189;14.52023352;631
2020-05-07;Castilla y León;CyL;0-9;1429;1252;16.50039259;15.3755465;2681
2020-05-07;Salamanca;SA;10-19;147;158;10.39236479;11.50764749;305
2020-05-07;Castilla y León;CyL;10-19;903;917;8.825685383;9.42659183;1820
2020-05-07;Ávila;AV;20-29;128;170;17.92215066;25.76538345;298
2020-05-07;Burgos;BU;20-29;283;380;17.66983017;25.35192474;663
2020-05-07;Palencia;PA;20-29;120;131;17.47997087;20.0397736;251
2020-05-07;Zamora;ZA;20-29;55;80;8.278145695;13.08900524;135
2020-05-07;Ávila;AV;30-39;226;316;27.21252258;38.63553002;542
2020-05-07;Salamanca;SA;30-39;472;764;26.02128011;41.0708526;1236
2020-05-07;Segovia;SE;30-39;243;339;27.32793522;38.55339475;582
2020-05-07;Zamora;ZA;30-39;98;159;11.4379085;20.2264343;257
2020-05-07;Salamanca;SA;40-49;629;962;27.6119403;40.85619638;1591
2020-05-07;Ávila;AV;50-59;313;480;26.27381852;41.42216086;793
2020-05-07;León;LE;50-59;646;965;18.48883801;27.07707848;1611
2020-05-07;Segovia;SE;50-59;509;773;43.54521345;66.93220192;1282
2020-05-07;Soria;SO;50-59;257;407;35.21030278;63.5639544;664
2020-05-07;Zamora;ZA;50-59;167;270;12.97490482;21.66412581;437
2020-05-07;Ávila;AV;60-69;285;331;28.2429888;36.63530714;616
2020-05-07;León;LE;60-69;554;692;18.30255377;23.02062542;1246
2020-05-07;Segovia;SE;60-69;431;459;49.03299204;56.42286417;890
2020-05-07;Valladolid;VA;60-69;569;742;18.26410734;22.0544525;1311
2020-05-07;Burgos;BU;70-79;352;319;21.64156164;18.5659411;671
2020-05-07;Palencia;PA;70-79;146;154;19.62101868;19.55555556;300
2020-05-07;Salamanca;SA;70-79;410;446;27.35704277;25.42324574;856
2020-05-07;Soria;SO;70-79;143;118;35.51912568;29.07836373;261
2020-05-07;Valladolid;VA;70-79;466;481;19.44664691;17.53810253;947
2020-05-07;Ávila;AV;>80;348;543;58.72426595;60.20623129;891
2020-05-07;Burgos;BU;>80;492;838;44.63799673;45.06345451;1330
2020-05-08;Segovia;SE;0-9;100;83;16.85772084;14.7739409;183
2020-05-08;Soria;SO;0-9;48;34;14.22643746;10.50679852;82
2020-05-08;Valladolid;VA;0-9;340;292;16.10077189;14.57013123;632
2020-05-08;Zamora;ZA;0-9;161;152;32.93106975;33.88319215;313
2020-05-08;Palencia;PA;10-19;63;47;10.0286533;7.940530495;110
2020-05-08;Salamanca;SA;10-19;149;159;10.53375751;11.5804807;308
2020-05-08;Ávila;AV;20-29;130;172;18.20218426;26.06850561;302
2020-05-08;Burgos;BU;20-29;291;382;18.16933067;25.48535593;673
2020-05-08;Palencia;PA;20-29;122;134;17.77130371;20.49869971;256
2020-05-08;Segovia;SE;20-29;153;227;19.83663944;31.54091983;380
2020-05-08;Zamora;ZA;20-29;56;85;8.428657435;13.90706806;141
2020-05-08;León;LE;30-39;412;687;16.87763713;27.98940721;1099
2020-05-08;Salamanca;SA;30-39;476;769;26.24179944;41.3396409;1245
2020-05-08;Soria;SO;30-39;134;211;25.32123961;42.62626263;345
2020-05-08;Palencia;PA;40-49;288;352;25.37668517;31.93033382;640
2020-05-08;Ávila;AV;50-59;315;492;26.44170234;42.45771488;807
2020-05-08;Zamora;ZA;50-59;169;272;13.13029291;21.82460082;441
2020-05-08;Castilla y León;CyL;50-59;4265;6604;23.22213208;36.24707729;10869
2020-05-08;Ávila;AV;60-69;291;341;28.83757804;37.742114;632
2020-05-08;Burgos;BU;60-69;463;533;19.86186779;24.56900525;996
2020-05-08;León;LE;60-69;557;702;18.40166507;23.35329341;1259
2020-05-08;Palencia;PA;60-69;219;232;18.78055055;21.43781186;451
2020-05-08;Zamora;ZA;60-69;165;171;14.23272665;15.95149254;336
2020-05-08;Segovia;SE;70-79;317;265;55.87872378;42.29848364;582
2020-05-08;Valladolid;VA;70-79;467;488;19.48837792;17.79333479;955
2020-05-08;Segovia;SE;>80;520;802;108.3559075;100.2124203;1322
2020-05-08;Valladolid;VA;>80;558;1158;40.70021882;49.72731567;1716
2020-05-09;Burgos;BU;0-9;186;140;13.04896871;10.40892193;326
2020-05-09;Soria;SO;0-9;48;34;14.22643746;10.50679852;82
2020-05-09;Valladolid;VA;0-9;340;292;16.10077189;14.57013123;632
2020-05-09;Burgos;BU;10-19;143;159;8.8397107;10.38944067;302
2020-05-09;Palencia;PA;10-19;64;48;10.18783827;8.109477952;112
2020-05-09;León;LE;20-29;242;348;13.1229326;20.1832734;590
2020-05-09;Salamanca;SA;20-29;287;453;17.60736196;26.16077616;740
2020-05-09;Soria;SO;20-29;93;132;21.1219623;32.12460453;225
2020-05-09;Burgos;BU;30-39;517;677;24.79735239;33.85507826;1194
2020-05-09;Salamanca;SA;30-39;481;776;26.51744859;41.71594452;1257
2020-05-09;Zamora;ZA;30-39;101;163;11.78804855;20.73527541;264
2020-05-09;Segovia;SE;40-49;410;587;36.03761976;50.95928466;997
2020-05-09;Valladolid;VA;40-49;860;1284;19.16178338;29.30904609;2144
2020-05-09;Zamora;ZA;40-49;159;250;14.43617214;23.04784733;409
2020-05-09;León;LE;50-59;654;976;18.71780195;27.38572912;1630
2020-05-09;Palencia;PA;50-59;254;376;19.99685089;30.89818391;630
2020-05-09;Salamanca;SA;50-59;745;1210;29.9774666;47.81663703;1955
2020-05-09;Valladolid;VA;50-59;711;1153;18.01048712;28.56293507;1864
2020-05-09;Burgos;BU;60-69;464;534;19.90476599;24.61510095;998
2020-05-09;Segovia;SE;60-69;438;471;49.82935154;57.89797173;909
2020-05-09;Valladolid;VA;60-69;580;755;18.61719201;22.44085127;1335
2020-05-09;Castilla y León;CyL;60-69;3526;4170;23.14225332;27.90174838;7696
2020-05-09;Burgos;BU;70-79;352;321;21.64156164;18.68234199;673
2020-05-09;León;LE;70-79;505;438;24.1765607;17.67911201;943
2020-05-09;Palencia;PA;70-79;147;158;19.75540922;20.06349206;305
2020-05-09;Valladolid;VA;70-79;467;490;19.48837792;17.8662583;957
2020-05-09;Castilla y León;CyL;70-79;2686;2586;24.6105919;21.08988892;5272
2020-05-09;Zamora;ZA;>80;174;251;22.23358037;20.24520084;425
2020-05-10;Segovia;SE;0-9;100;84;16.85772084;14.95194019;184
2020-05-10;Zamora;ZA;0-9;160;152;32.72652894;33.88319215;312
2020-05-10;Castilla y León;CyL;0-9;1442;1271;16.65050113;15.60888147;2713
2020-05-10;Burgos;BU;10-19;144;159;8.901526859;10.38944067;303
2020-05-10;Palencia;PA;10-19;65;48;10.34702324;8.109477952;113
2020-05-10;Valladolid;VA;10-19;206;214;8.35157707;9.164097294;420
2020-05-10;Castilla y León;CyL;10-19;931;935;9.099350046;9.611628529;1866
2020-05-10;León;LE;20-29;243;347;13.17715959;20.12527549;590
2020-05-10;Zamora;ZA;20-29;56;85;8.428657435;13.90706806;141
2020-05-10;Burgos;BU;30-39;517;679;24.79735239;33.95509326;1196
2020-05-10;Palencia;PA;30-39;187;252;20.24466818;29.23433875;439
2020-05-10;Salamanca;SA;30-39;482;776;26.57257842;41.71594452;1258
2020-05-10;Soria;SO;30-39;137;215;25.88813303;43.43434343;352
2020-05-10;Castilla y León;CyL;30-39;2937;4358;21.75636135;32.81774779;7295
2020-05-10;León;LE;40-49;644;1031;20.13506753;31.50400293;1675
2020-05-10;Salamanca;SA;40-49;641;991;28.13871817;42.08782808;1632
2020-05-10;Zamora;ZA;40-49;159;250;14.43617214;23.04784733;409
2020-05-10;Castilla y León;CyL;40-49;4265;6317;23.74999304;35.60056582;10582
2020-05-10;Burgos;BU;50-59;639;943;22.88845906;35.30380742;1582
2020-05-10;Segovia;SE;50-59;518;792;44.31516811;68.57736601;1310
2020-05-10;Ávila;AV;60-69;292;344;28.93667625;38.07415606;636
2020-05-10;Palencia;PA;60-69;220;233;18.86630649;21.53021623;453
2020-05-10;Zamora;ZA;60-69;166;172;14.31898559;16.04477612;338
2020-05-10;Ávila;AV;70-79;228;238;32.1852061;31.29931615;466
2020-05-10;León;LE;70-79;505;441;24.1765607;17.80020182;946
2020-05-10;Segovia;SE;70-79;318;266;56.05499736;42.45810056;584
2020-05-10;Valladolid;VA;70-79;467;490;19.48837792;17.8662583;957
2020-05-10;Burgos;BU;>80;499;853;45.27309018;45.87007959;1352
2020-05-10;Segovia;SE;>80;532;815;110.8564284;101.8368112;1347
2020-05-10;Zamora;ZA;>80;179;268;22.87247636;21.61638974;447
2020-05-10;Castilla y León;CyL;>80;3971;6964;48.63560651;51.36147742;10935
2020-05-11;Palencia;PA;10-19;67;49;10.66539319;8.27842541;116
2020-05-11;Segovia;SE;10-19;65;65;8.958103638;9.433962264;130
2020-05-11;Ávila;AV;20-29;130;180;18.20218426;27.28099424;310
2020-05-11;León;LE;20-29;249;348;13.50252156;20.1832734;597
2020-05-11;Segovia;SE;30-39;250;356;28.11515969;40.48675082;606
2020-05-11;Castilla y León;CyL;30-39;2963;4404;21.94896107;33.16414898;7367
2020-05-11;Burgos;BU;40-49;725;995;25.44038178;36.79053429;1720
2020-05-11;Segovia;SE;40-49;414;600;36.38920629;52.08785485;1014
2020-05-11;León;LE;50-59;652;988;18.66056096;27.7224389;1640
2020-05-11;Valladolid;VA;50-59;722;1169;18.28913038;28.95929844;1891
2020-05-11;León;LE;60-69;563;712;18.59988767;23.68596141;1275
2020-05-11;Soria;SO;60-69;193;251;35.51711446;51.13057649;444
2020-05-11;Zamora;ZA;60-69;167;174;14.40524454;16.23134328;341
2020-05-11;Soria;SO;70-79;144;118;35.76751118;29.07836373;262
2020-05-11;Zamora;ZA;70-79;112;110;12.70849881;11.1223458;222
2020-05-11;León;LE;>80;661;1186;38.22355867;40.09330313;1847
2020-05-11;Valladolid;VA;>80;563;1167;41.06491612;50.1137974;1730
2020-05-12;Burgos;BU;0-9;189;141;13.25943595;10.48327138;330
2020-05-12;León;LE;0-9;209;190;14.48371448;14.15797317;399
2020-05-12;Palencia;PA;0-9;56;29;9.992862241;5.552364541;85
2020-05-12;Segovia;SE;0-9;102;85;17.19487525;15.12993948;187
2020-05-12;Soria;SO;0-9;49;37;14.52282158;11.43386897;86
2020-05-12;Castilla y León;CyL;0-9;1476;1301;17.0430927;15.9773051;2777
2020-05-12;León;LE;10-19;131;146;7.678330696;8.977433438;277
2020-05-12;Salamanca;SA;10-19;155;165;10.95793567;12.01747997;320
2020-05-12;Soria;SO;10-19;38;35;9.593536986;9.446693657;73
2020-05-12;Ávila;AV;20-29;132;181;18.48221787;27.43255532;313
2020-05-12;León;LE;20-29;249;348;13.50252156;20.1832734;597
2020-05-12;Salamanca;SA;20-29;298;465;18.28220859;26.85377685;763
2020-05-12;Segovia;SE;20-29;158;231;20.48489563;32.09670696;389
2020-05-12;Valladolid;VA;20-29;353;531;14.69731035;22.5938218;884
2020-05-12;Castilla y León;CyL;20-29;1768;2508;16.44008852;24.20802687;4276
2020-05-12;Ávila;AV;30-39;234;322;28.17579771;39.36911603;556
2020-05-12;León;LE;30-39;429;709;17.57404449;28.88572011;1138
2020-05-12;Palencia;PA;30-39;192;261;20.78596947;30.27842227;453
2020-05-12;Zamora;ZA;30-39;107;166;12.48832866;21.11690625;273
2020-05-12;Ávila;AV;40-49;339;496;31.02406882;46.31185808;835
2020-05-12;Palencia;PA;40-49;293;366;25.81725262;33.20029028;659
2020-05-12;Zamora;ZA;40-49;168;253;15.25331396;23.3244215;421
2020-05-12;Segovia;SE;50-59;529;820;45.2562238;71.00181834;1349
2020-05-12;Valladolid;VA;50-59;727;1186;18.41578641;29.38043451;1913
2020-05-12;Burgos;BU;60-69;470;551;20.16215521;25.39872776;1021
2020-05-12;Palencia;PA;60-69;222;239;19.03781837;22.0846424;461
2020-05-12;Salamanca;SA;60-69;636;730;31.70646593;35.72477244;1366
2020-05-12;Segovia;SE;60-69;443;486;50.39817975;59.74185618;929
2020-05-12;Castilla y León;CyL;60-69;3596;4279;23.60168546;28.63107465;7875
2020-05-12;León;LE;70-79;515;448;24.65530448;18.0827447;963
2020-05-12;Palencia;PA;70-79;154;164;20.69614299;20.82539683;318
2020-05-12;Castilla y León;CyL;70-79;2744;2648;25.14201942;21.59552431;5392
2020-05-12;León;LE;>80;668;1196;38.62834673;40.43135797;1864
2020-05-12;Palencia;PA;>80;192;385;38.46924464;42.50855692;577
2020-05-12;Salamanca;SA;>80;684;1185;55.023731;59.3627893;1869
2020-05-12;Valladolid;VA;>80;569;1177;41.50255288;50.54322154;1746
2020-05-13;Ávila;AV;0-9;109;91;18.74462597;17.04439034;200
2020-05-13;Palencia;PA;0-9;57;29;10.17130621;5.552364541;86
2020-05-13;Soria;SO;0-9;50;37;14.81920569;11.43386897;87
2020-05-13;Zamora;ZA;0-9;167;164;34.15831458;36.55818101;331
2020-05-13;Castilla y León;CyL;0-9;1483;1316;17.12392037;16.16151692;2799
2020-05-13;Burgos;BU;10-19;154;163;9.519688447;10.65081025;317
2020-05-13;León;LE;10-19;133;145;7.795557119;8.915944168;278
2020-05-13;Palencia;PA;10-19;68;51;10.82457816;8.616320324;119
2020-05-13;Zamora;ZA;10-19;55;60;9.495856354;10.69137562;115
2020-05-13;Castilla y León;CyL;10-19;973;978;9.509847041;10.05366064;1951
2020-05-13;León;LE;20-29;251;353;13.61097554;20.47326296;604
2020-05-13;Palencia;PA;20-29;126;141;18.35396941;21.56952731;267
2020-05-13;Soria;SO;20-29;95;143;21.57619805;34.8016549;238
2020-05-13;Ávila;AV;30-39;237;327;28.53702589;39.98043771;564
2020-05-13;Burgos;BU;30-39;524;703;25.13309991;35.15527329;1227
2020-05-13;Palencia;PA;30-39;197;265;21.32727076;30.7424594;462
2020-05-13;Castilla y León;CyL;30-39;3035;4511;22.48231416;33.96990828;7546
2020-05-13;Burgos;BU;40-49;763;1017;26.77380869;37.60399334;1780
2020-05-13;Castilla y León;CyL;40-49;4444;6515;24.74676883;36.71642969;10959
2020-05-13;Burgos;BU;50-59;667;995;23.89139623;37.25057093;1662
2020-05-13;Palencia;PA;50-59;264;397;20.78412848;32.62388035;661
2020-05-13;Salamanca;SA;50-59;800;1269;32.19056816;50.14819206;2069
2020-05-13;Soria;SO;50-59;289;454;39.594465;70.90426363;743
2020-05-13;León;LE;60-69;573;719;18.93025868;23.91882901;1292
2020-05-13;Segovia;SE;60-69;447;497;50.85324232;61.09403811;944
2020-05-13;Soria;SO;60-69;201;259;36.98932646;52.7602363;460
2020-05-13;Castilla y León;CyL;60-69;3627;4327;23.80514827;28.95224586;7954
2020-05-13;Burgos;BU;70-79;357;327;21.94897018;19.03154464;684
2020-05-13;León;LE;70-79;516;452;24.70317886;18.24419778;968
2020-05-13;Salamanca;SA;70-79;431;466;28.75825716;26.5633016;897
2020-05-13;Zamora;ZA;70-79;128;120;14.52399864;12.13346815;248
2020-05-13;Burgos;BU;>80;506;866;45.90818363;46.56915466;1372
2020-05-13;Segovia;SE;>80;537;822;111.8983121;102.7114832;1359
2020-05-13;Zamora;ZA;>80;195;311;24.91694352;25.08469108;506
2020-05-13;Castilla y León;CyL;>80;4069;7133;49.83588085;52.6079004;11202
2020-05-14;León;LE;0-9;215;193;14.8995149;14.38152012;408
2020-05-14;Segovia;SE;0-9;105;85;17.70060688;15.12993948;190
2020-05-14;Soria;SO;0-9;51;39;15.1155898;12.05191595;90
2020-05-14;Burgos;BU;10-19;155;163;9.581504605;10.65081025;318
2020-05-14;Soria;SO;10-19;40;35;10.09845998;9.446693657;75
2020-05-14;Valladolid;VA;10-19;215;225;8.716451796;9.635149024;440
2020-05-14;Burgos;BU;20-29;313;401;19.54295704;26.75295216;714
2020-05-14;Palencia;PA;20-29;126;138;18.35396941;21.11060119;264
2020-05-14;León;LE;30-39;434;716;17.77887018;29.17091057;1150
2020-05-14;Palencia;PA;30-39;197;267;21.32727076;30.97447796;464
2020-05-14;Zamora;ZA;30-39;111;171;12.95518207;21.75295764;282
2020-05-14;Ávila;AV;40-49;347;501;31.75620024;46.77871148;848
2020-05-14;León;LE;40-49;673;1036;21.04177089;31.65678665;1709
2020-05-14;Salamanca;SA;40-49;696;1037;30.55311677;44.04145078;1733
2020-05-14;Valladolid;VA;40-49;888;1326;19.7856554;30.2677532;2214
2020-05-14;Zamora;ZA;40-49;176;256;15.97966225;23.60099567;432
2020-05-14;Castilla y León;CyL;40-49;4521;6564;25.17554948;36.99257781;11085
2020-05-14;Ávila;AV;50-59;325;520;27.28112146;44.87400759;845
2020-05-14;Salamanca;SA;50-59;813;1282;32.7136649;50.66192452;2095
2020-05-14;Segovia;SE;50-59;548;849;46.88168363;73.51285826;1397
2020-05-14;Valladolid;VA;50-59;732;1196;18.54244243;29.62816162;1928
2020-05-14;Ávila;AV;60-69;299;351;29.63036369;38.84892086;650
2020-05-14;Burgos;BU;60-69;485;573;20.80562824;26.41283304;1058
2020-05-14;Valladolid;VA;60-69;596;780;19.13076972;23.18392581;1376
2020-05-14;Castilla y León;CyL;60-69;3662;4374;24.03486434;29.26672599;8036
2020-05-14;Ávila;AV;70-79;232;246;32.74985884;32.351394;478
2020-05-14;León;LE;70-79;521;459;24.94255075;18.52674067;980
2020-05-14;Soria;SO;70-79;147;120;36.51266766;29.57121735;267
2020-05-14;Zamora;ZA;70-79;131;121;14.86440486;12.23458038;252
2020-05-14;Burgos;BU;>80;508;870;46.0896389;46.78425468;1378
2020-05-14;Palencia;PA;>80;196;389;39.27068724;42.95020426;585
2020-05-14;Segovia;SE;>80;536;827;111.6899354;103.3362489;1363
2020-05-14;Castilla y León;CyL;>80;4080;7152;49.97060553;52.7480308;11232
2020-05-15;Ávila;AV;0-9;111;92;19.08856406;17.23169133;203
2020-05-15;Palencia;PA;0-9;58;29;10.34975018;5.552364541;87
2020-05-15;Soria;SO;0-9;51;43;15.1155898;13.28800989;94
2020-05-15;Castilla y León;CyL;0-9;1517;1345;17.51651194;16.51765977;2862
2020-05-15;Ávila;AV;10-19;91;72;13.04659498;11.07181301;163
2020-05-15;Burgos;BU;10-19;157;163;9.705136923;10.65081025;320
2020-05-15;Palencia;PA;10-19;69;50;10.98376313;8.447372867;119
2020-05-15;Palencia;PA;20-29;127;140;18.49963583;21.41655194;267
2020-05-15;Segovia;SE;20-29;169;245;21.91105925;34.04196193;414
2020-05-15;Zamora;ZA;20-29;64;88;9.632751355;14.39790576;152
2020-05-15;Salamanca;SA;30-39;514;804;28.33673301;43.22115902;1318
2020-05-15;Soria;SO;30-39;149;245;28.15570673;49.49494949;394
2020-05-15;Castilla y León;CyL;30-39;3086;4591;22.86010593;34.57234514;7677
2020-05-15;Ávila;AV;40-49;353;505;32.3052988;47.15219421;858
2020-05-15;Burgos;BU;40-49;801;1038;28.1072356;38.38047698;1839
2020-05-15;Ávila;AV;50-59;325;523;27.28112146;45.1328961;848
2020-05-15;Segovia;SE;50-59;558;857;47.73718881;74.20555892;1415
2020-05-15;Valladolid;VA;50-59;735;1207;18.61843605;29.90066143;1942
2020-05-15;Ávila;AV;60-69;300;351;29.7294619;38.84892086;651
2020-05-15;Burgos;BU;60-69;485;586;20.80562824;27.01207707;1071
2020-05-15;Palencia;PA;60-69;225;246;19.29508618;22.73147293;471
2020-05-15;Zamora;ZA;60-69;175;197;15.09531614;18.37686567;372
2020-05-15;Ávila;AV;70-79;233;246;32.89102202;32.351394;479
2020-05-15;Zamora;ZA;70-79;130;121;14.75093612;12.23458038;251
2020-05-15;Burgos;BU;>80;507;874;45.99891127;46.9993547;1381
2020-05-15;León;LE;>80;675;1217;39.03313479;41.14127311;1892
2020-05-15;Salamanca;SA;>80;695;1196;55.90861556;59.91383629;1891
2020-05-15;Soria;SO;>80;335;606;91.78082192;106.5963061;941
2020-05-15;Castilla y León;CyL;>80;4087;7181;50.05633941;52.96191403;11268
2020-05-16;Segovia;SE;0-9;108;87;18.2063385;15.48593806;195
2020-05-16;Valladolid;VA;0-9;356;310;16.85845527;15.46829001;666
2020-05-16;Ávila;AV;10-19;91;73;13.04659498;11.22558819;164
2020-05-16;Burgos;BU;10-19;157;164;9.705136923;10.71615264;321
2020-05-16;León;LE;10-19;138;147;8.088623176;9.038922708;285
2020-05-16;Castilla y León;CyL;10-19;1001;998;9.783511704;10.25925697;1999
2020-05-16;Burgos;BU;20-29;314;409;19.60539461;27.2866769;723
2020-05-16;Salamanca;SA;20-29;308;480;18.89570552;27.72002772;788
2020-05-16;Segovia;SE;20-29;170;248;22.04071049;34.45880228;418
2020-05-16;Valladolid;VA;20-29;360;549;14.98875843;23.35971407;909
2020-05-16;Burgos;BU;30-39;540;718;25.90052281;35.90538581;1258
2020-05-16;Salamanca;SA;30-39;516;808;28.44699267;43.43618966;1324
2020-05-16;Valladolid;VA;30-39;634;948;20.25429685;30.33891254;1582
2020-05-16;Zamora;ZA;30-39;115;179;13.42203548;22.77063987;294
2020-05-16;Castilla y León;CyL;30-39;3098;4607;22.94899811;34.69283251;7705
2020-05-16;Ávila;AV;40-49;354;505;32.39681523;47.15219421;859
2020-05-16;Palencia;PA;40-49;299;367;26.34593356;33.29100145;666
2020-05-16;Segovia;SE;40-49;439;646;38.58662213;56.08125705;1085
2020-05-16;Valladolid;VA;40-49;901;1333;20.07531026;30.42753772;2234
2020-05-16;Castilla y León;CyL;40-49;4582;6646;25.51523285;37.45470325;11228
2020-05-16;Burgos;BU;50-59;707;1030;25.32416362;38.56089252;1737
2020-05-16;Salamanca;SA;50-59;819;1304;32.95509416;51.53131792;2123
2020-05-16;Soria;SO;50-59;297;468;40.69050555;73.09073872;765
2020-05-16;Burgos;BU;60-69;487;593;20.89142465;27.33474693;1080
2020-05-16;Palencia;PA;60-69;225;246;19.29508618;22.73147293;471
2020-05-16;Salamanca;SA;60-69;650;755;32.404407;36.94822355;1405
2020-05-16;Segovia;SE;60-69;462;515;52.55972696;63.30669945;977
2020-05-16;Valladolid;VA;60-69;599;788;19.22706555;23.42170967;1387
2020-05-16;Palencia;PA;70-79;154;171;20.69614299;21.71428571;325
2020-05-16;Salamanca;SA;70-79;434;468;28.95843064;26.67730719;902
2020-05-16;Castilla y León;CyL;70-79;2805;2724;25.70093458;22.21533543;5529
2020-05-16;Valladolid;VA;>80;574;1198;41.86725018;51.44501224;1772
2020-05-17;Salamanca;SA;0-9;251;276;22.43274645;26.00094206;527
2020-05-17;Soria;SO;0-9;52;44;15.41197392;13.59703337;96
2020-05-17;Castilla y León;CyL;0-9;1524;1350;17.59733961;16.57906371;2874
2020-05-17;Ávila;AV;10-19;92;73;13.18996416;11.22558819;165
2020-05-17;Burgos;BU;10-19;157;164;9.705136923;10.71615264;321
2020-05-17;León;LE;10-19;137;147;8.030009964;9.038922708;284
2020-05-17;Palencia;PA;10-19;71;50;11.30213308;8.447372867;121
2020-05-17;Salamanca;SA;10-19;162;170;11.45281018;12.38164603;332
2020-05-17;Soria;SO;10-19;40;36;10.09845998;9.71659919;76
2020-05-17;Valladolid;VA;10-19;218;226;8.838076705;9.677971908;444
2020-05-17;Ávila;AV;20-29;135;187;18.90226827;28.34192179;322
2020-05-17;Burgos;BU;20-29;314;409;19.60539461;27.2866769;723
2020-05-17;León;LE;20-29;254;355;13.77365653;20.58925879;609
2020-05-17;Segovia;SE;20-29;170;249;22.04071049;34.59774906;419
2020-05-17;Soria;SO;20-29;99;148;22.48466954;36.01849598;247
2020-05-17;Palencia;PA;30-39;199;269;21.54379127;31.20649652;468
2020-05-17;Castilla y León;CyL;30-39;3108;4612;23.02307493;34.73048481;7720
2020-05-17;Ávila;AV;40-49;357;503;32.67136451;46.96545285;860
2020-05-17;Burgos;BU;40-49;801;1042;28.1072356;38.52837863;1843
2020-05-17;León;LE;50-59;679;1012;19.43331425;28.39585847;1691
2020-05-17;Valladolid;VA;50-59;738;1210;18.69442967;29.97497956;1948
2020-05-17;Ávila;AV;60-69;302;352;29.92765831;38.95960155;654
2020-05-17;León;LE;60-69;585;726;19.32670389;24.15169661;1311
2020-05-17;Segovia;SE;60-69;465;518;52.90102389;63.67547634;983
2020-05-17;Soria;SO;60-69;205;262;37.72543246;53.37135873;467
2020-05-17;Ávila;AV;70-79;233;245;32.89102202;32.21988427;478
2020-05-17;León;LE;70-79;529;466;25.32554577;18.80928355;995
2020-05-17;Zamora;ZA;70-79;131;122;14.86440486;12.33569262;253
2020-05-17;Castilla y León;CyL;70-79;2808;2730;25.72842221;22.26426789;5538
2020-05-17;Palencia;PA;>80;196;388;39.27068724;42.83979243;584
2020-05-17;Salamanca;SA;>80;696;1198;55.98905961;60.01402665;1894
2020-05-17;Segovia;SE;>80;542;841;112.9401959;105.0855929;1383
2020-05-17;Castilla y León;CyL;>80;4097;7209;50.17881638;53.16842198;11306
2020-05-18;Ávila;AV;0-9;112;93;19.2605331;17.41899232;205
2020-05-18;Salamanca;SA;0-9;251;276;22.43274645;26.00094206;527
2020-05-18;Soria;SO;0-9;51;45;15.1155898;13.90605686;96
2020-05-18;Valladolid;VA;0-9;367;315;17.3793626;15.71777855;682
2020-05-18;Castilla y León;CyL;0-9;1535;1364;17.72435453;16.75099474;2899
2020-05-18;Ávila;AV;10-19;93;72;13.33333333;11.07181301;165
2020-05-18;Soria;SO;10-19;41;36;10.35092148;9.71659919;77
2020-05-18;Burgos;BU;20-29;317;412;19.79270729;27.48682367;729
2020-05-18;Palencia;PA;20-29;129;141;18.79096868;21.56952731;270
2020-05-18;Salamanca;SA;20-29;314;484;19.26380368;27.95102795;798
2020-05-18;Valladolid;VA;20-29;366;550;15.23857107;23.40226364;916
2020-05-18;Zamora;ZA;20-29;64;88;9.632751355;14.39790576;152
2020-05-18;León;LE;30-39;443;728;18.14755643;29.65980851;1171
2020-05-18;Zamora;ZA;30-39;115;176;13.42203548;22.38900903;291
2020-05-18;Ávila;AV;40-49;355;506;32.48833166;47.24556489;861
2020-05-18;Ávila;AV;50-59;329;531;27.61688911;45.82326545;860
2020-05-18;León;LE;50-59;680;1014;19.46193475;28.45197677;1694
2020-05-18;Zamora;ZA;50-59;183;307;14.21800948;24.63291342;490
2020-05-18;Castilla y León;CyL;50-59;4629;7197;25.20404441;39.50184968;11826
2020-05-18;Burgos;BU;60-69;493;600;21.14881386;27.6574168;1093
2020-05-18;Segovia;SE;60-69;468;529;53.24232082;65.02765827;997
2020-05-18;Valladolid;VA;60-69;607;794;19.4838544;23.60004756;1401
2020-05-18;Zamora;ZA;60-69;175;198;15.09531614;18.47014925;373
2020-05-18;Salamanca;SA;70-79;435;468;29.02515513;26.67730719;903
2020-05-18;Soria;SO;70-79;150;122;37.25782414;30.06407097;272
