fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000
2020-05-06;Soria;SO;>80;76;104;20.82191781;18.2937555
2020-05-06;Zamora;ZA;>80;39;40;4.983388704;3.226326827
2020-05-07;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-07;León;LE;0-9;0;0;0.0;0.0
2020-05-07;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-07;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-07;Soria;SO;0-9;0;0;0.0;0.0
2020-05-07;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-07;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-07;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-07;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-07;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-07;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-07;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-07;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-07;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-07;Soria;SO;30-39;0;0;0.0;0.0
2020-05-07;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-07;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-07;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-07;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-07;Ávila;AV;60-69;8;1;0.792785651;0.110680686
2020-05-07;Palencia;PA;60-69;6;0;0.514535632;0.0
2020-05-07;Castilla y León;CyL;60-69;122;45;0.80072459;0.301098004
2020-05-07;Burgos;BU;70-79;30;12;1.844451276;0.698405308
2020-05-07;Palencia;PA;70-79;14;6;1.881467545;0.761904762
2020-05-07;Castilla y León;CyL;70-79;341;147;3.124427341;1.198845194
2020-05-07;León;LE;>80;193;200;11.16058521;6.76109665
2020-05-07;Valladolid;VA;>80;160;214;11.67031364;9.189676644
2020-05-08;León;LE;0-9;0;0;0.0;0.0
2020-05-08;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-08;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-08;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-08;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-08;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-08;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-08;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-08;Soria;SO;20-29;0;0;0.0;0.0
2020-05-08;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-08;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-08;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-08;León;LE;30-39;0;0;0.0;0.0
2020-05-08;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-05-08;Valladolid;VA;30-39;1;0;0.03194684;0.0
2020-05-08;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-08;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-08;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-08;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-08;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-08;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-08;Ávila;AV;50-59;5;3;0.419709561;0.258888505
2020-05-08;Segovia;SE;50-59;6;4;0.513303105;0.346350333
2020-05-08;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-08;Castilla y León;CyL;50-59;42;21;0.228682192;0.115261754
2020-05-08;Ávila;AV;60-69;9;1;0.891883857;0.110680686
2020-05-08;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-08;Castilla y León;CyL;60-69;127;45;0.833541172;0.301098004
2020-05-08;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-08;Segovia;SE;70-79;49;18;8.637405253;2.873104549
2020-05-08;Castilla y León;CyL;70-79;342;149;3.133589885;1.215156013
2020-05-08;Zamora;ZA;>80;39;41;4.983388704;3.306984998
2020-05-08;Castilla y León;CyL;>80;1133;1280;13.87664119;9.440363454
2020-05-09;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-09;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-09;León;LE;10-19;0;0;0.0;0.0
2020-05-09;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-09;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-09;Soria;SO;10-19;0;0;0.0;0.0
2020-05-09;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-09;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-09;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-09;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-09;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-09;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-09;León;LE;30-39;0;0;0.0;0.0
2020-05-09;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-09;Soria;SO;30-39;0;0;0.0;0.0
2020-05-09;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-09;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-09;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-09;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-09;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-09;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-09;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-09;Salamanca;SA;50-59;11;3;0.442620312;0.118553646
2020-05-09;Ávila;AV;60-69;9;1;0.891883857;0.110680686
2020-05-09;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-09;León;LE;>80;199;206;11.50754641;6.963929549
2020-05-09;Segovia;SE;>80;196;171;40.84184205;21.36698738
2020-05-09;Valladolid;VA;>80;164;218;11.96207148;9.361446301
2020-05-09;Zamora;ZA;>80;39;46;4.983388704;3.710275851
2020-05-10;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-10;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-10;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-10;Soria;SO;0-9;0;0;0.0;0.0
2020-05-10;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-10;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-10;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-10;Salamanca;SA;20-29;0;0;0.0;0.0
2020-05-10;Soria;SO;20-29;0;0;0.0;0.0
2020-05-10;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-10;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-10;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-10;León;LE;30-39;0;0;0.0;0.0
2020-05-10;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-10;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-10;Soria;SO;30-39;0;0;0.0;0.0
2020-05-10;Valladolid;VA;30-39;1;0;0.03194684;0.0
2020-05-10;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-10;Castilla y León;CyL;30-39;2;0;0.014815364;0.0
2020-05-10;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-10;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-05-10;Salamanca;SA;60-69;25;13;1.246323346;0.636194578
2020-05-10;Palencia;PA;70-79;14;7;1.881467545;0.888888889
2020-05-10;Salamanca;SA;70-79;62;28;4.136918663;1.596078208
2020-05-10;Zamora;ZA;70-79;12;2;1.361624872;0.202224469
2020-05-10;Burgos;BU;>80;133;155;12.06677554;8.335125834
2020-05-10;Valladolid;VA;>80;164;219;11.96207148;9.404388715
2020-05-10;Zamora;ZA;>80;39;47;4.983388704;3.790934022
2020-05-10;Castilla y León;CyL;>80;1161;1306;14.21957672;9.632120837
2020-05-11;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-11;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-11;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-11;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-11;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-11;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-11;Segovia;SE;50-59;7;4;0.598853623;0.346350333
2020-05-11;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-11;Ávila;AV;60-69;9;1;0.891883857;0.110680686
2020-05-11;Burgos;BU;60-69;6;3;0.257389215;0.138287084
2020-05-11;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-11;Castilla y León;CyL;60-69;129;45;0.846667804;0.301098004
2020-05-11;León;LE;70-79;68;31;3.255457679;1.251261352
2020-05-11;Segovia;SE;70-79;49;19;8.637405253;3.032721468
2020-05-11;Soria;SO;70-79;23;8;5.712866369;1.97141449
2020-05-11;Ávila;AV;>80;102;105;17.21228485;11.64208892
2020-05-12;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-12;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-12;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-12;León;LE;10-19;0;0;0.0;0.0
2020-05-12;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-12;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-12;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-12;Soria;SO;30-39;0;0;0.0;0.0
2020-05-12;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-12;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-12;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-12;Burgos;BU;60-69;6;3;0.257389215;0.138287084
2020-05-12;Salamanca;SA;60-69;25;13;1.246323346;0.636194578
2020-05-12;Segovia;SE;70-79;49;19;8.637405253;3.032721468
2020-05-12;Soria;SO;>80;83;109;22.73972603;19.17326297
2020-05-13;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-13;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-13;Soria;SO;0-9;0;0;0.0;0.0
2020-05-13;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-13;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-13;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-13;Soria;SO;20-29;0;0;0.0;0.0
2020-05-13;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-13;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-13;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-13;Castilla y León;CyL;40-49;13;4;0.072391538;0.022542704
2020-05-13;Segovia;SE;50-59;7;4;0.598853623;0.346350333
2020-05-13;Soria;SO;50-59;3;0;0.411015208;0.0
2020-05-13;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-13;Salamanca;SA;60-69;25;13;1.246323346;0.636194578
2020-05-13;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-13;Zamora;ZA;60-69;9;3;0.776330544;0.279850746
2020-05-13;Segovia;SE;70-79;50;19;8.81367883;3.032721468
2020-05-13;Valladolid;VA;70-79;68;29;2.837708133;1.057390797
2020-05-13;Ávila;AV;>80;104;109;17.54978063;12.08559707
2020-05-13;León;LE;>80;204;211;11.79668074;7.132956966
2020-05-13;Palencia;PA;>80;42;48;8.415147265;5.299768135
2020-05-13;Zamora;ZA;>80;40;49;5.111167902;3.952250363
2020-05-13;Castilla y León;CyL;>80;1183;1349;14.48902606;9.949258046
2020-05-14;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-14;León;LE;0-9;0;0;0.0;0.0
2020-05-03;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-03;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-03;León;LE;10-19;0;0;0.0;0.0
2020-05-03;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-03;Soria;SO;10-19;0;0;0.0;0.0
2020-05-03;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-03;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-03;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-03;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-03;Soria;SO;30-39;0;0;0.0;0.0
2020-05-03;Castilla y León;CyL;30-39;2;0;0.014815364;0.0
2020-05-03;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-03;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-03;Castilla y León;CyL;40-49;12;4;0.066822958;0.022542704
2020-05-03;Palencia;PA;50-59;2;1;0.157455519;0.082176021
2020-05-03;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-03;Burgos;BU;60-69;6;3;0.257389215;0.138287084
2020-05-03;Segovia;SE;60-69;22;8;2.502844141;0.98340504
2020-05-03;Zamora;ZA;60-69;6;3;0.517553696;0.279850746
2020-05-03;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-03;Burgos;BU;70-79;29;12;1.782969567;0.698405308
2020-05-03;Palencia;PA;70-79;14;6;1.881467545;0.761904762
2020-05-03;Segovia;SE;70-79;48;17;8.461131676;2.71348763
2020-05-03;Castilla y León;CyL;70-79;330;141;3.023639362;1.149912737
2020-05-03;Ávila;AV;>80;95;98;16.03104961;10.86594966
2020-05-03;Burgos;BU;>80;123;143;11.15949918;7.689825769
2020-05-03;Valladolid;VA;>80;153;210;11.15973742;9.017906987
2020-05-03;Zamora;ZA;>80;37;40;4.727830309;3.226326827
2020-05-04;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-04;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-04;Soria;SO;0-9;0;0;0.0;0.0
2020-05-04;León;LE;10-19;0;0;0.0;0.0
2020-05-04;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-04;León;LE;20-29;0;0;0.0;0.0
2020-05-04;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-04;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-04;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-04;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-04;León;LE;30-39;0;0;0.0;0.0
2020-05-04;Soria;SO;30-39;0;0;0.0;0.0
2020-05-04;Castilla y León;CyL;30-39;2;0;0.014815364;0.0
2020-05-04;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-04;León;LE;40-49;3;1;0.093796898;0.030556744
2020-05-04;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-04;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-04;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-04;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-04;Soria;SO;50-59;3;0;0.411015208;0.0
2020-05-04;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-04;Burgos;BU;60-69;6;3;0.257389215;0.138287084
2020-05-04;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-04;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-04;Burgos;BU;70-79;29;12;1.782969567;0.698405308
2020-05-04;Soria;SO;70-79;22;8;5.464480874;1.97141449
2020-05-04;Zamora;ZA;70-79;11;2;1.248156133;0.202224469
2020-05-04;Castilla y León;CyL;70-79;334;144;3.060289536;1.174378966
2020-05-04;Ávila;AV;>80;96;98;16.1997975;10.86594966
2020-05-04;León;LE;>80;182;196;10.52448968;6.625874717
2020-05-04;Palencia;PA;>80;40;46;8.014425967;5.078944463
2020-05-04;Valladolid;VA;>80;154;210;11.23267688;9.017906987
2020-05-04;Castilla y León;CyL;>80;1084;1237;13.27650402;9.123226244
2020-05-05;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-05;León;LE;0-9;0;0;0.0;0.0
2020-05-05;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-05;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-05;Soria;SO;0-9;0;0;0.0;0.0
2020-05-05;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-05;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-05;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-05;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-05;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-05;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-05;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-05;Ávila;AV;20-29;1;0;0.140016802;0.0
2020-05-05;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-05;León;LE;20-29;0;0;0.0;0.0
2020-05-05;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-05;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-05;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-05;León;LE;30-39;0;0;0.0;0.0
2020-05-05;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-05;Valladolid;VA;30-39;1;0;0.03194684;0.0
2020-05-05;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-05;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-05;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-05;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-05;Ávila;AV;50-59;5;3;0.419709561;0.258888505
2020-05-05;Soria;SO;50-59;3;0;0.411015208;0.0
2020-05-05;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-05;Palencia;PA;60-69;6;0;0.514535632;0.0
2020-05-05;Salamanca;SA;60-69;20;13;0.997058677;0.636194578
2020-05-05;Segovia;SE;60-69;23;7;2.616609784;0.86047941
2020-05-05;Zamora;ZA;60-69;7;3;0.603812646;0.279850746
2020-05-05;Castilla y León;CyL;60-69;119;45;0.781034641;0.301098004
2020-05-05;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-05;Palencia;PA;70-79;14;6;1.881467545;0.761904762
2020-05-05;Segovia;SE;70-79;48;17;8.461131676;2.71348763
2020-05-05;Valladolid;VA;70-79;65;28;2.712515127;1.020929045
2020-05-05;Zamora;ZA;70-79;11;2;1.248156133;0.202224469
2020-05-05;Palencia;PA;>80;40;46;8.014425967;5.078944463
2020-05-05;Soria;SO;>80;76;101;20.82191781;17.76605101
2020-05-05;Zamora;ZA;>80;37;40;4.727830309;3.226326827
2020-05-06;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-06;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-06;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-06;León;LE;10-19;0;0;0.0;0.0
2020-05-06;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-06;Soria;SO;10-19;0;0;0.0;0.0
2020-05-06;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-06;Soria;SO;20-29;0;0;0.0;0.0
2020-05-06;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-06;Castilla y León;CyL;20-29;2;0;0.018597385;0.0
2020-05-06;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-06;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-06;Soria;SO;30-39;0;0;0.0;0.0
2020-05-06;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-06;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-06;Salamanca;SA;40-49;4;0;0.175592625;0.0
2020-05-06;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-06;Ávila;AV;50-59;5;3;0.419709561;0.258888505
2020-05-06;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-06;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-06;Castilla y León;CyL;50-59;41;21;0.223237378;0.115261754
2020-05-06;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-06;Palencia;PA;60-69;6;0;0.514535632;0.0
2020-05-06;Segovia;SE;60-69;23;7;2.616609784;0.86047941
2020-05-06;Zamora;ZA;60-69;7;3;0.603812646;0.279850746
2020-05-06;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-06;Palencia;PA;70-79;14;6;1.881467545;0.761904762
2020-05-06;Valladolid;VA;70-79;65;28;2.712515127;1.020929045
2020-05-06;Zamora;ZA;70-79;12;2;1.361624872;0.202224469
2020-05-06;Castilla y León;CyL;70-79;340;147;3.115264798;1.198845194
2020-05-06;León;LE;>80;192;200;11.10275834;6.76109665
2020-05-06;Palencia;PA;>80;40;48;8.014425967;5.299768135
2020-05-06;Segovia;SE;>80;188;167;39.17482809;20.86717481
2020-05-06;Castilla y León;CyL;>80;1114;1259;13.64393494;9.285482491
2020-05-07;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-07;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-07;Soria;SO;10-19;0;0;0.0;0.0
2020-05-07;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-07;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-07;Zamora;ZA;20-29;0;0;0.0;0.0
2020-05-07;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-07;León;LE;30-39;0;0;0.0;0.0
2020-05-07;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-05-07;Valladolid;VA;30-39;1;0;0.03194684;0.0
2020-05-07;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-07;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-07;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-07;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-07;Castilla y León;CyL;40-49;13;4;0.072391538;0.022542704
2020-05-07;León;LE;50-59;7;4;0.200343446;0.112236595
2020-05-07;Segovia;SE;50-59;6;4;0.513303105;0.346350333
2020-05-07;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-07;Burgos;BU;60-69;6;3;0.257389215;0.138287084
2020-05-07;Salamanca;SA;60-69;20;13;0.997058677;0.636194578
2020-05-07;Segovia;SE;60-69;24;7;2.730375427;0.86047941
2020-05-07;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-07;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-07;Valladolid;VA;70-79;65;28;2.712515127;1.020929045
2020-05-07;Zamora;ZA;70-79;12;2;1.361624872;0.202224469
2020-05-07;Palencia;PA;>80;40;48;8.014425967;5.299768135
2020-05-07;Salamanca;SA;>80;192;238;15.44525782;11.92265304
2020-05-07;Zamora;ZA;>80;39;41;4.983388704;3.306984998
2020-05-07;Castilla y León;CyL;>80;1121;1269;13.72966882;9.359235331
2020-05-08;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-08;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-08;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-08;Soria;SO;10-19;0;0;0.0;0.0
2020-05-08;Valladolid;VA;10-19;0;0;0.0;0.0
2020-05-08;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-08;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-08;Valladolid;VA;20-29;0;0;0.0;0.0
2020-05-08;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-08;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-08;Soria;SO;30-39;0;0;0.0;0.0
2020-05-08;Castilla y León;CyL;30-39;2;0;0.014815364;0.0
2020-05-08;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-08;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-08;Burgos;BU;50-59;2;1;0.07163837;0.03743776
2020-05-08;Salamanca;SA;50-59;11;3;0.442620312;0.118553646
2020-05-08;Soria;SO;50-59;3;0;0.411015208;0.0
2020-05-08;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-08;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-05-08;Segovia;SE;60-69;24;7;2.730375427;0.86047941
2020-05-08;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-08;Palencia;PA;70-79;14;6;1.881467545;0.761904762
2020-05-08;Soria;SO;70-79;22;8;5.464480874;1.97141449
2020-05-08;Burgos;BU;>80;132;155;11.9760479;8.335125834
2020-05-08;Palencia;PA;>80;40;48;8.014425967;5.299768135
2020-05-08;Valladolid;VA;>80;162;216;11.81619256;9.275561472
2020-05-09;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-09;Burgos;BU;0-9;0;0;0.0;0.0
2020-05-09;León;LE;0-9;0;0;0.0;0.0
2020-05-09;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-09;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-09;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-09;Ávila;AV;10-19;0;0;0.0;0.0
2020-05-09;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-09;Palencia;PA;10-19;0;0;0.0;0.0
2020-05-09;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-09;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-09;León;LE;20-29;0;0;0.0;0.0
2020-05-09;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-09;Soria;SO;20-29;0;0;0.0;0.0
2020-05-09;Ávila;AV;30-39;0;0;0.0;0.0
2020-05-09;Burgos;BU;30-39;0;0;0.0;0.0
2020-05-09;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-09;Segovia;SE;30-39;1;0;0.112460639;0.0
2020-05-09;Valladolid;VA;30-39;1;0;0.03194684;0.0
2020-05-09;Castilla y León;CyL;30-39;2;0;0.014815364;0.0
2020-05-09;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-09;Castilla y León;CyL;40-49;13;4;0.072391538;0.022542704
2020-05-09;Ávila;AV;50-59;5;3;0.419709561;0.258888505
2020-05-09;León;LE;50-59;7;4;0.200343446;0.112236595
2020-05-09;Segovia;SE;50-59;6;4;0.513303105;0.346350333
2020-05-09;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-09;Burgos;BU;60-69;6;3;0.257389215;0.138287084
2020-05-09;Palencia;PA;60-69;7;0;0.60029157;0.0
2020-05-09;Soria;SO;60-69;4;1;0.736105999;0.203707476
2020-05-09;Valladolid;VA;60-69;22;9;0.706169352;0.267506836
2020-05-09;Ávila;AV;70-79;21;18;2.964426877;2.367175171
2020-05-09;Burgos;BU;70-79;31;12;1.905932985;0.698405308
2020-05-09;Segovia;SE;70-79;49;18;8.637405253;2.873104549
2020-05-09;Valladolid;VA;70-79;65;28;2.712515127;1.020929045
2020-05-09;Castilla y León;CyL;70-79;343;150;3.142752428;1.223311422
2020-05-09;Ávila;AV;>80;101;103;17.04353696;11.42033485
2020-05-09;Palencia;PA;>80;41;48;8.214786616;5.299768135
2020-05-09;Soria;SO;>80;81;109;22.19178082;19.17326297
2020-05-10;Palencia;PA;0-9;0;0;0.0;0.0
2020-05-10;Valladolid;VA;0-9;0;0;0.0;0.0
2020-05-10;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-10;León;LE;10-19;0;0;0.0;0.0
2020-05-10;Salamanca;SA;10-19;0;0;0.0;0.0
2020-05-10;Segovia;SE;10-19;0;0;0.0;0.0
2020-05-10;Soria;SO;10-19;0;0;0.0;0.0
2020-05-10;León;LE;20-29;0;0;0.0;0.0
2020-05-10;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-10;Ávila;AV;40-49;0;0;0.0;0.0
2020-05-10;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-10;Valladolid;VA;40-49;2;1;0.044562287;0.02282636
2020-05-10;Valladolid;VA;50-59;3;4;0.075993617;0.099090842
2020-05-10;Valladolid;VA;60-69;22;9;0.706169352;0.267506836
