FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;FASE DESESCALADA;x_geo;y_geo;zbs_geo;PROVINCIA;Posición;MUNICIPIO
2020-06-04;1710;Gerencia de Valladolid Este;171006;C.S. ISCAR;Propuesta Fase 2;-4.5398679;41.3527561;ISCAR;Valladolid;41.3527561,-4.5398679;COGECES DE ISCAR/FUENTE EL OLMO DE ISCAR/PEDRAJAS DE SAN ESTEBAN/MATA DE CUELLAR/MEGECES/VILLAVERDE DE ISCAR/ISCAR/REMONDO
2020-06-04;1710;Gerencia de Valladolid Este;171007;C.S. MAGDALENA;Propuesta Fase 2;-4.7117729;41.6599262;MAGDALENA;Valladolid;41.6599262,-4.7117729;VALLADOLID
2020-06-04;1710;Gerencia de Valladolid Este;171013;C.S. CANTERAC;Propuesta Fase 2;-4.7165076;41.6425339;CANTERAC;Valladolid;41.6425339,-4.7165076;VALLADOLID
2020-06-04;1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;Propuesta Fase 2;-4.1875837;41.5834053;PEÑAFIEL;Valladolid;41.5834053,-4.1875837;CURIEL DE DUERO/LANGAYO/PEÑAFIEL/RABANO/SAN LLORENTE/VALBUENA DE DUERO/BOCOS DE DUERO/CAMPASPERO/CANALEJAS DE PEÑAFIEL/CASTRILLO DE DUERO/COGECES DEL MONTE/MANZANILLO/PIÑEL DE ABAJO/PIÑEL DE ARRIBA/QUINTANILLA DE ARRIBA/BAHABON/CORRALES DE DUERO/FOMPEDRAZA/OLMOS DE PEÑAFIEL/PESQUERA DE DUERO/TORRE DE PEÑAFIEL/TORRESCARCELA/VALDEARCOS DE LA VEGA
2020-06-04;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;Propuesta Fase 2;-4.7262911;41.6498853;GAMAZO;Valladolid;41.6498853,-4.7262911;VALLADOLID
2020-06-04;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;Propuesta Fase 2;-5.6713176;41.9561123;BENAVENTE SUR;Zamora;41.9561123,-5.6713176;BURGANES DE VALVERDE/FUENTES DE ROPEL/NAVIANOS DE VALVERDE/SANTA COLOMBA DE LAS MONJAS/SANTOVENIA/VILLANAZAR/BARCIAL DEL BARCO/BENAVENTE/BRETO/FRIERA DE VALVERDE/MATILLA DE ARZON/SAN CRISTOBAL DE ENTREVIÑAS/SAN MIGUEL DEL VALLE/VALDESCORRIEL/VILLAVEZA DEL AGUA/ARCOS DE LA POLVOROSA/BRETOCINO/CASTROGONZALO/MILLES DE LA POLVOROSA/VILLANUEVA DE AZOAGUE
2020-06-04;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;Propuesta Fase 2;-5.7494898;41.4989997;SANTA ELENA;Zamora;41.4989997,-5.7494898;ZAMORA
2020-06-04;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;Propuesta Fase 2;-5.4630882;41.2789404;LA GUAREÑA;Zamora;41.2789404,-5.4630882;ARGUJILLO/CASTRILLO DE LA GUAREÑA/GUARRATE/MADERAL (EL)/VILLAESCUSA/VILLAMOR DE LOS ESCUDEROS/BOVEDA DE TORO (LA)/FUENTELAPEÑA/FUENTESAUCO/PEGO (EL)/SAN MIGUEL DE LA RIBERA/VADILLO DE LA GUAREÑA/VILLABUENA DEL PUENTE
2020-06-04;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;Propuesta Fase 2;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora;42.0813187,-6.6501789;PALACIOS DE SANABRIA/TREFACIO/COBREROS/PEDRALBA DE LA PRADERIA/ROBLEDA-CERVANTES/GALENDE/PUEBLA DE SANABRIA/REQUEJO/ROSINOS DE LA REQUEJADA/SAN JUSTO
2020-06-04;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;Propuesta Fase 2;-5.4276016;41.8843207;VILLALPANDO;Zamora;41.8843207,-5.4276016;PRADO/QUINTANILLA DEL MONTE/SAN ESTEBAN DEL MOLAR/VILLAMAYOR DE CAMPOS/VILLAR DE FALLAVES/CERECINOS DE CAMPOS/COTANES DEL MONTE/QUINTANILLA DEL OLMO/SAN MARTIN DE VALDERADUEY/VEGA DE VILLALOBOS/VILLALOBOS/VILLALPANDO/VILLARDIGA/CAÑIZO/CASTROVERDE DE CAMPOS/TAPIOLES/VILLANUEVA DEL CAMPO
2020-06-08;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;Fase 2;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila;40.1963342,-5.1146939;ARENAS DE SAN PEDRO/HORNILLO (EL)/ARENAL (EL)/GUISANDO
2020-06-08;1701;Gerencia de Ávila;170102;C.S. AREVALO;Fase 2;-4.7155883;41.0192187;AREVALO;Ávila;41.0192187,-4.7155883;ADANERO/ALDEASECA/CABEZAS DE ALAMBRE/DONHIERRO/DONJIMENO/ESPINOSA DE LOS CABALLEROS/GUTIERRE-MUÑOZ/NAVA DE AREVALO/ORBITA/PEDRO-RODRIGUEZ/SAN VICENTE DE AREVALO/VILLANUEVA DEL ACERAL/AREVALO/BOHODON (EL)/CANALES/CODORNIZ/CONSTANZANA/FUENTES DE AÑO/LANGA/MONTEJO DE AREVALO/SAN CRISTOBAL DE LA VEGA/SANCHIDRIAN/SINLABAJOS/DONVIDAS/MARTIN MUÑOZ DE LA DEHESA/MARTIN MUÑOZ DE LAS POSADAS/PALACIOS DE GODA/RAPARIEGOS/TIÑOSILLOS/TOLOCIRIO/VILLANUEVA DE GOMEZ
2020-06-08;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;Fase 2;-4.8974015;40.2409102;LANZAHITA;Ávila;40.2409102,-4.8974015;GAVILANES/LANZAHITA/MOMBELTRAN/MIJARES/PEDRO BERNARDO
2020-06-08;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;Fase 2;-4.7146621;40.6360601;AVILA SUR OESTE;Ávila;40.6360601,-4.7146621;AVILA
2020-06-08;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;Fase 2;-5.4905478;40.334521;BARCO DE AVILA;Ávila;40.334521,-5.4905478;ALDEANUEVA DE SANTA CRUZ/AVELLANEDA/CARRERA (LA)/JUNCIANA/SANTIAGO DEL TORMES/SOLANA DE AVILA/UMBRIAS/GILBUENA/HORCAJADA (LA)/LLANOS DE TORMES (LOS)/LOSAR DEL BARCO (EL)/MEDINILLA/SAN LORENZO DE TORMES/SANTA MARIA DE LOS CABALLEROS/ZAPARDIEL DE LA RIBERA/ALDEHUELA (LA)/BARCO DE AVILA (EL)/BECEDAS/BOHOYO/GIL GARCIA/NAVA DEL BARCO/NAVALONGUILLA/NAVALPERAL DE TORMES/NAVATEJARES/NEILA DE SAN MIGUEL/PUERTO CASTILLA/SAN BARTOLOME DE BEJAR/TORMELLAS
2020-06-08;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;Fase 2;-4.3241213;40.6144359;LAS NAVAS MARQUES;Ávila;40.6144359,-4.3241213;NAVAS DEL MARQUES (LAS)/NAVALPERAL DE PINARES/PEGUERINOS
2020-06-08;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;Fase 2;-4.996585;40.2764479;MOMBELTRAN;Ávila;40.2764479,-4.996585;SAN ESTEBAN DEL VALLE/SANTA CRUZ DEL VALLE/VILLAREJO DEL VALLE/CUEVAS DEL VALLE/MOMBELTRAN
2020-06-08;1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;Fase 2;-5.308102;40.5423616;PIEDRAHITA;Ávila;40.5423616,-5.308102;BECEDILLAS/BONILLA DE LA SIERRA/COLLADO DEL MIRON/DIEGO DEL CARPIO/MALPARTIDA DE CORNEJA/MIRON (EL)/PIEDRAHITA/SAN MIGUEL DE SERREZUELA/TORTOLES/VILLAFRANCA DE LA SIERRA/VILLAR DE CORNEJA/HOYORREDONDO/NAVACEPEDILLA DE CORNEJA/PASCUALCOBO/SAN BARTOLOME DE CORNEJA/SANTA MARIA DEL BERROCAL/SANTIAGO DEL COLLADO/AREVALILLO/CASAS DEL PUERTO/MARTINEZ/MESEGAR DE CORNEJA/NARRILLOS DEL ALAMO/NAVAESCURIAL/SAN MIGUEL DE CORNEJA/ZAPARDIEL DE LA CAÑADA
2020-06-08;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;Fase 2;-4.9304366;40.814332;SAN PEDRO ARROYO;Ávila;40.814332,-4.9304366;GRANDES Y SAN MARTIN/NARROS DEL CASTILLO/PAPATRIGO/RIOCABADO/SAN PEDRO DEL ARROYO/SIGERES/VITA/ALBORNOS/HERREROS DE SUSO/NARROS DE SALDUEÑA/PARRAL (EL)/SAN JUAN DE LA ENCINILLA/VIÑEGRA DE MORAÑA/AVEINTE/BLASCOMILLAN/BRABOS/BULARROS/CABIZUELA/MUÑOGRANDE/MUÑOMER DEL PECO/SANTO TOME DE ZABARCOS/VILLAFLOR
2020-06-08;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;Fase 2;-4.6472208;40.2954901;SOTILLO DE ADRADA;Ávila;40.2954901,-4.6472208;ADRADA (LA)/HIGUERA DE LAS DUEÑAS/SANTA MARIA DEL TIETAR/CASAVIEJA/CASILLAS/NAVAHONDILLA/PIEDRALAVES/SOTILLO DE LA ADRADA/FRESNEDILLA
2020-06-08;1702;Gerencia de Burgos;170204;C.S. BELORADO;Fase 2;-3.2049005;42.3861643;BELORADO;Burgos;42.3861643,-3.2049005;BASCUÑANA/FRESNEÑA/REDECILLA DEL CAMPO/SANTA CRUZ DEL VALLE URBION/TOSANTOS/VALLE DE OCA/VALMALA/VILLAFRANCA MONTES DE OCA/CASTILDELGADO/ESPINOSA DEL CAMINO/FRESNO DE RIO TIRON/IBRILLOS/MIRANDA DE EBRO/PRADOLUENGO/VILORIA DE RIOJA/BELORADO/CEREZO DE RIO TIRON/CERRATON DE JUARROS/FRESNEDA DE LA SIERRA TIRON/REDECILLA DEL CAMINO/VILLAGALIJO/VILLAMBISTIA
2020-06-08;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;Fase 2;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos;42.2629834,-3.6969143;ALBILLOS/ARCOS/BUNIEL/CAVIA/MADRIGAL DEL MONTE/MERINDAD DE CUESTA-URRIA/PEDROSA DE RIO URBEL/RABE DE LAS CALZADAS/REVILLA DEL CAMPO/SALDAÑA DE BURGOS/SAN MAMES DE BURGOS/VALDORROS/VILLAGONZALO PEDERNALES/VILLAMIEL DE LA SIERRA/VILLANGOMEZ/VILLARIEZO/VILLORUEBO/BURGOS/CARDEÑADIJO/CASTRILLO DEL VAL/CAYUELA/COGOLLOS/CUBILLO DEL CAMPO/ISAR/PALAZUELOS DE LA SIERRA/REVILLARRUZ/SARRACIN/TARDAJOS/AUSINES (LOS)/CARCEDO DE BURGOS/CARDEÑAJIMENO/CELADA DEL CAMINO/ESTEPAR/FRANDOVINEZ/HORNILLOS DEL CAMINO/IBEAS DE JUARROS/MODUBAR DE LA EMPAREDADA/QUINTANILLAS (LAS)/SAN ADRIAN DE JUARROS/TORRELARA/VILLALBILLA DE BURGOS/VILLANUEVA DE ARGAÑO/VILLAVERDE DEL MONTE
2020-06-08;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;Fase 2;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos;42.7338412,-2.7067503;PUEBLA DE ARGANZON (LA)/CONDADO DE TREVIÑO
2020-06-08;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;Fase 2;-3.5532281;43.0737277;ESPINOSA MONTEROS;Burgos;43.0737277,-3.5532281;JUNTA DE TRASLALOMA/ESPINOSA DE LOS MONTEROS/MERINDAD DE MONTIJA/MERINDAD DE SOTOSCUEVA
2020-06-08;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;Fase 2;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos;42.3758528,-3.6191225;BURGOS
2020-06-08;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;Fase 2;-3.3753229;41.8011313;HUERTA DE REY;Burgos;41.8011313,-3.3753229;BRAZACORTA/ARAUZO DE MIEL/ARAUZO DE TORRE/HUERTA DE REY/ARAUZO DE SALCE/CORUÑA DEL CONDE
2020-06-08;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;Fase 2;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos;42.9017164,-3.3979847;MEDINA DE POMAR/MERINDAD DE CUESTA-URRIA/TRESPADERNE
2020-06-08;1702;Gerencia de Burgos;170222;C.S. MIRANDA OESTE;Fase 2;-2.9563542;42.6840113;MIRANDA OESTE;Burgos;42.6840113,-2.9563542;MIRANDA DE EBRO
2020-06-08;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;Fase 2;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos;41.9837379,-3.0397322;CANICOSA DE LA SIERRA/QUINTANAR DE LA SIERRA/REGUMIEL DE LA SIERRA/NEILA/PALACIOS DE LA SIERRA/VILVIESTRE DEL PINAR
2020-06-08;1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;Fase 2;-3.9313677;41.7196278;ROA DE DUERO;Burgos;41.7196278,-3.9313677;BERLANGAS DE ROA/FUENTEMOLINOS/HORRA (LA)/HOYALES DE ROA/NAVA DE ROA/OLMEDILLO DE ROA/ROA/TERRADILLOS DE ESGUEVA/TORRESANDINO/VILLAESCUSA DE ROA/CUEVA DE ROA (LA)/FUENTELISENDO/HAZA/SOTILLO DE LA RIBERA/VALDEZATE/VILLATUELDA/ANGUIX/FUENTECEN/PEDROSA DE DUERO/SAN MARTIN DE RUBIALES/TORTOLES DE ESGUEVA
2020-06-08;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;Fase 2;-3.2811979;42.0588261;SALAS LOS INFANTES;Burgos;42.0588261,-3.2811979;BARBADILLO DE HERREROS/CASTRILLO DE LA REINA/CONTRERAS/GALLEGA (LA)/HACINAS/JARAMILLO DE LA FUENTE/PINILLA DE LOS BARRUECOS/VALLE DE VALDELAGUNA/VIZCAINOS/BARBADILLO DEL MERCADO/BARBADILLO DEL PEZ/CAMPOLARA/CARAZO/HORTIGÜELA/MONCALVILLO/SALAS DE LOS INFANTES/SAN MILLAN DE LARA/SANTO DOMINGO DE SILOS/CABEZON DE LA SIERRA/HUERTA DE ARRIBA/MAMBRILLAS DE LARA/MAMOLAR/MONTERRUBIO DE LA DEMANDA/PINILLA DE LOS MOROS/REVILLA Y AHEDO (LA)/RIOCAVADO DE LA SIERRA
2020-06-08;1702;Gerencia de Burgos;170229;C.S. SEDANO;Fase 2;-3.7494493;42.7559832;SEDANO;Burgos;42.7559832,-3.7494493;VALLE DE ZAMANZAS/ALTOS (LOS)/SARGENTES DE LA LORA/TUBILLA DEL AGUA/VALLE DE SEDANO
2020-06-08;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;Fase 2;-3.1799508;42.9747524;VALLE DE LOSA;Burgos;42.9747524,-3.1799508;JUNTA DE VILLALBA DE LOSA/BERBERANA/MEDINA DE POMAR/VALLE DE LOSA
2020-06-08;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;Fase 2;-3.245942;42.763078;VALLE TOBALINA;Burgos;42.763078,-3.245942;PARTIDO DE LA SIERRA EN TOBALINA/VALLE DE TOBALINA/FRIAS/OÑA
2020-06-08;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;Fase 2;-3.8782143;42.9170306;VALLE VALDEBEZANA;Burgos;42.9170306,-3.8782143;RUCANDIO/ALFOZ DE BRICIA/ARIJA/MERINDAD DE VALDEPORRES/ALFOZ DE SANTA GADEA/VALLE DE VALDEBEZANA
2020-06-08;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;Fase 2;-3.2710544;43.1138884;VALLE DE MENA;Burgos;43.1138884,-3.2710544;VALLE DE MENA
2020-06-08;1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;Fase 2;-3.5891204;42.8916432;VILLARCAYO;Burgos;42.8916432,-3.5891204;MERINDAD DE VALDIVIELSO/VALLE DE MANZANEDO/VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA
2020-06-08;1703;Gerencia de León;170301;C.S. ARMUNIA;Fase 2;-5.6250478;42.4904947;ARMUNIA;León;42.4904947,-5.6250478;ARDON/CHOZAS DE ABAJO/LEON/SANTOVENIA DE LA VALDONCINA/ONZONILLA/VEGA DE INFANZONES
2020-06-08;1703;Gerencia de León;170304;C.S. SAN EMILIANO;Fase 2;-6.03948;42.9619753;SAN EMILIANO;León;42.9619753,-6.03948;CABRILLANES/SAN EMILIANO/SENA DE LUNA
2020-06-08;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;Fase 2;-5.9064216;42.2735381;LA BAÑEZA I;León;42.2735381,-5.9064216;BAÑEZA (LA)/SANTA ELENA DE JAMUZ/SOTO DE LA VEGA/SANTA MARIA DE LA ISLA
2020-06-08;1703;Gerencia de León;170314;C.S. CONDESA;Fase 2;-5.5759819;42.5974726;CONDESA;León;42.5974726,-5.5759819;LEON
2020-06-08;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;Fase 2;-5.5503247;42.5942556;JOSE AGUADO I;León;42.5942556,-5.5503247;LEON
2020-06-08;1703;Gerencia de León;170317;C.S. JOSE AGUADO II;Fase 2;-5.4450772;42.619135;JOSE AGUADO II;León;42.619135,-5.4450772;LEON/VALDEFRESNO/VEGAS DEL CONDADO/VILLATURIEL
2020-06-08;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;Fase 2;-5.2352506;42.6220766;RIBERA DEL ESLA;León;42.6220766,-5.2352506;VALDEPOLO/CUBILLAS DE RUEDA/GRADEFES
2020-06-08;1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;Fase 2;-5.0507432;42.4547098;SAHAGUN CAMPOS;León;42.4547098,-5.0507432;SANTA MARIA DEL MONTE DE CEA/VILLAMARTIN DE DON SANCHO/VILLAZANZO DE VALDERADUEY/CALZADA DEL COTO/CEA/ESCOBAR DE CAMPOS/GORDALIZA DEL PINO/VILLASELAN/BERCIANOS DEL REAL CAMINO/CASTROTIERRA DE VALMADRIGAL/GRAJAL DE CAMPOS/JOARILLA DE LAS MATAS/SAHAGUN/VALLECILLO/VILLAMOL
2020-06-08;1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;Fase 2;-5.664489;42.6856769;SAN ANDRES RABANEDO;León;42.6856769,-5.664489;SARIEGOS/CUADROS/SAN ANDRES DEL RABANEDO
2020-06-08;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;Fase 2;-5.489176;42.278276;VALENCIA DE D. JUAN;León;42.278276,-5.489176;CASTILFALE/FUENTES DE CARBAJAL/VILLADEMOR DE LA VEGA/CABREROS DEL RIO/CUBILLAS DE LOS OTEROS/MATADEON DE LOS OTEROS/MATANZA/VILLABRAZ/VILLAMAÑAN/VILLAORNATE Y CASTRO/ALGADEFE/FRESNO DE LA VEGA/PAJARES DE LOS OTEROS/SAN MILLAN DE LOS CABALLEROS/TORAL DE LOS GUZMANES/VALDEMORA/VALENCIA DE DON JUAN/VILLAMANDOS
2020-06-08;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;Fase 2;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León;42.5750157,-5.6842775;SAN ANDRES DEL RABANEDO/VALVERDE DE LA VIRGEN
2020-06-08;1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;Fase 2;-6.3637869;42.924184;VILLABLINO;León;42.924184,-6.3637869;VILLABLINO/PALACIOS DEL SIL
2020-06-08;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;Fase 2;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia;42.3504747,-4.624195;BUSTILLO DEL PARAMO DE CARRION/LOMAS/PERALES/CARRION DE LOS CONDES/CERVATOS DE LA CUEZA/MANQUILLOS/NOGAL DE LAS HUERTAS/SERNA (LA)/VILLANUÑO DE VALDAVIA/VILLATURDE/VILLOLDO/ARCONADA/CALZADA DE LOS MOLINOS/LOMA DE UCIEZA/SAN MAMES DE CAMPOS/VALDE-UCIEZA/VILLALCAZAR DE SIRGA/VILLAMORONTA
2020-06-08;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;Fase 2;-4.520948;42.9015008;CERVERA PISUERGA;Palencia;42.9015008,-4.520948;DEHESA DE MONTEJO/PERNIA (LA)/POLENTINOS/CASTREJON DE LA PEÑA/CERVERA DE PISUERGA/MUDA/SALINAS DE PISUERGA/SAN CEBRIAN DE MUDA/TRIOLLO
2020-06-08;1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;Fase 2;-4.3901949;42.6433636;HERRERA DE PISUERGA;Palencia;42.6433636,-4.3901949;AGUILAR DE CAMPOO/DEHESA DE ROMANOS/MICIECES DE OJEDA/OLEA DE BOEDO/OLMOS DE OJEDA/PARAMO DE BOEDO/PRADANOS DE OJEDA/REBOLLEDO DE LA TORRE/REVILLA DE COLLAZOS/SANTIBAÑEZ DE ECLA/VID DE OJEDA (LA)/ALAR DEL REY/CALAHORRA DE BOEDO/SOTOBAÑADO Y PRIORATO/BASCONES DE OJEDA/COLLAZOS DE BOEDO/HERRERA DE PISUERGA/PAYO DE OJEDA/VILLAMERIEL
2020-06-08;1705;Gerencia de Palencia;170509;C.S. DE LA PUEBLA;Fase 2;-4.529;42.006;DE LA PUEBLA;Palencia;42.006,-4.529;PALENCIA
2020-06-08;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;Fase 2;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia;42.1692388,-4.7078451;BECERRIL DE CAMPOS/VALLE DEL RETORTILLO/FUENTES DE NAVA/PAREDES DE NAVA/RIBEROS DE LA CUEZA/VILLANUEVA DEL REBOLLAR/CARDEÑOSA DE VOLPEJERA/VILLAMUERA DE LA CUEZA
2020-06-08;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;Fase 2;-4.7204164;42.560098;SALDAÑA;Palencia;42.560098,-4.7204164;AYUELA/BUSTILLO DE LA VEGA/POZA DE LA VEGA/RENEDO DE LA VEGA/TABANERA DE VALDAVIA/VALDERRABANO/VILLAELES DE VALDAVIA/VILLARRABE/VILLASILA DE VALDAVIA/PINO DEL RIO/PUEBLA DE VALDAVIA (LA)/QUINTANILLA DE ONSOÑA/RESPENDA DE LA PEÑA/SALDAÑA/VILLABASTA DE VALDAVIA/VILLOTA DEL PARAMO/BUENAVISTA DE VALDAVIA/CONGOSTO DE VALDAVIA/PEDROSA DE LA VEGA/SANTERVAS DE LA VEGA/VILLALUENGA DE LA VEGA
2020-06-08;1706;Gerencia de Salamanca;170603;C.S. BEJAR;Fase 2;-5.8578389;40.3892584;BEJAR;Salamanca;40.3892584,-5.8578389;CALZADA DE BEJAR (LA)/COLMENAR DE MONTEMAYOR/HORCAJO DE MONTEMAYOR/LAGUNILLA/MONTEMAYOR DEL RIO/PEÑACABALLERA/SANCHOTELLO/SANTIBAÑEZ DE LA SIERRA/VALDEHIJADEROS/VALDELAGEVE/ALDEACIPRESTE/BEJAR/CANDELARIO/CERRO (EL)/HOYA (LA)/MOLINILLO/NAVACARROS/NAVALMORAL DE BEJAR/CANTAGALLO/CRISTOBAL/PINEDAS/PUERTO DE BEJAR/VALDEFUENTES DE SANGUSIN/VALLEJERA DE RIOFRIO
2020-06-08;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;Fase 2;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca;41.1556443,-5.7649621;SANTIZ/TOPAS/ARCO (EL)/CALZADA DE VALDUNCIEL/SAN PELAYO DE GUAREÑA/TORRESMENUDAS/ALDEARRODRIGO/AÑOVER DE TORMES/FORFOLEDA/PALACIOS DEL ARZOBISPO/VALDELOSA/VALDUNCIEL/ZAMAYON
2020-06-08;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;Fase 2;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca;41.0921314,-5.21837;PALACIOSRUBIOS/POVEDA DE LAS CINTAS/TARAZONA DE GUAREÑA/VILLAFLORES/ZORITA DE LA FRONTERA/CANTALAPIEDRA
2020-06-08;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;Fase 2;-5.6938414;40.9687413;MIGUEL ARMIJO;Salamanca;40.9687413,-5.6938414;SALAMANCA
2020-06-08;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;Fase 2;-5.9732262;40.8405196;MATILLA CAÑOS;Salamanca;40.8405196,-5.9732262;ROBLIZA DE COJOS/SANCHON DE LA SAGRADA/ALDEHUELA DE LA BOVEDA/CALZADA DE DON DIEGO/CANILLAS DE ABAJO/MATILLA DE LOS CAÑOS DEL RIO/VILLALBA DE LOS LLANOS/CARRASCAL DEL OBISPO/TABERA DE ABAJO/VECINOS/VEGUILLAS (LAS)
2020-06-08;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;Fase 2;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca;40.4383859,-6.0341157;CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE/SOTOSERRANO/GARCIBUEY/SEQUEROS
2020-06-08;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;Fase 2;-6.576536;40.3713532;ROBLEDA;Salamanca;40.3713532,-6.576536;HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS/PEÑAPARDA/AGALLAS/PAYO (EL)
2020-06-08;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;Fase 2;-5.6718137;40.9403986;SAN JOSE;Salamanca;40.9403986,-5.6718137;SALAMANCA
2020-06-08;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;Fase 2;-5.5307167;40.9275702;SANTA MARTA DE TORMES;Salamanca;40.9275702,-5.5307167;PELABRAVO/CALVARRASA DE ABAJO/CALVARRASA DE ARRIBA/ENCINAS DE ABAJO/MACHACON/SANTA MARTA DE TORMES/VILLAGONZALO DE TORMES
2020-06-08;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;Fase 2;-4.0940193;41.4080459;FUENTESAUCO;Segovia;41.4080459,-4.0940193;COZUELOS DE FUENTIDUEÑA/FUENTEPIÑEL/FUENTESAUCO DE FUENTIDUEÑA/MEMBIBRE DE LA HOZ/ALDEASOÑA/HONTALBILLA/TORRECILLA DEL PINAR/ADRADOS/CALABAZAS DE FUENTIDUEÑA/OLOMBRADA/PEROSILLO
2020-06-08;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;Fase 2;-4.114543;40.9380492;SEGOVIA I;Segovia;40.9380492,-4.114543;SEGOVIA
2020-06-08;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;Fase 2;-3.712417;41.329873;SEPULVEDA;Segovia;41.329873,-3.712417;BOCEGUILLAS/CASTROSERNA DE ABAJO/CONDADO DE CASTILNOVO/FRESNO DE LA FUENTE/NAVARES DE ENMEDIO/PRADALES/VALLERUELA DE SEPULVEDA/ALDEANUEVA DE LA SERREZUELA/GRAJERA/SEPULVEDA/URUEÑAS/ALDEONTE/BARBOLLA/BERCIMUEL/CASTROSERRACIN/CEDILLO DE LA TORRE/DURUELO/ENCINAS/MATILLA (LA)/NAVARES DE AYUSO/NAVARES DE LAS CUEVAS/PAJAREJOS/SANTA MARTA DEL CERRO/SOTILLO/VALLERUELA DE PEDRAZA
